id,period_x,duration,depth,period_y,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC
8379547,522162.1953576045,21600.0,0.0511707638080238,6.0420394,1.4e-05,54959.161582,0.04759,0.34,78.0859,9.6552,13.373,4861.0,False
8382182,54380.19335505457,28512.0,0.00780992268733,1.2587141,1.5e-06,54965.480967,0.061939,0.93,78.3894,9.2507,8.183,9207.0,False
8386198,111231.96902811175,28512.0,0.0034203194514663,2.5811087,4.1e-06,54956.561538,0.145918,0.95,78.6871,8.5955,13.121,6050.0,False
8386865,54338.656744018546,28512.0,0.0061191883739603,1.2580412,1.4e-06,54953.926763,0.066955,0.99,78.7626,8.5002,12.019,8510.0,False
8386982,28570.84961981792,28512.0,5.336668931891402e-05,72.2595896,0.000471,54980.276256,-1.0,-1.0,78.7618,8.4728,9.768,7999.0,True
8394040,52209.55040596365,4320.0,0.0316757565407455,0.3021265,2e-07,54964.878453,0.018159,0.79,79.4682,7.3569,14.457,5697.0,False
8397460,61472.38876872073,28512.0,0.0047921763570652,1.4189566,1.7e-06,54954.900654,0.089928,0.84,79.8662,6.6683,10.204,7338.0,True
8397675,47788.46546936244,28512.0,0.000231991942047,0.5532589,4e-07,54953.720983,0.006886,0.51,79.887,6.6218,13.501,5462.0,False
8409588,117560.9142289645,4320.0,0.0008360473601527,1.360837,1.6e-06,54953.717638,0.010655,0.32,73.6695,19.5201,13.591,5629.0,False
8410637,1167112.759785726,28512.0,0.0458796563197096,408.32,0.0050535,54990.6,0.485902,0.03,73.9111,19.1045,10.771,4682.0,False
8411947,77719.57627370079,8640.0,0.2236329233821555,1.7976748,2.5e-06,54966.03288,0.020634,0.47,74.0513,18.5995,15.3,5086.0,False
8414159,514997.56051644264,12960.0,0.0364177231440528,11.9311328,3.76e-05,54975.852889,0.034319,0.12,74.3778,17.7731,14.378,5802.0,False
8415863,30379.92216120893,28512.0,2.4892349739360236e-05,27.5337993,0.0001226,54980.240265,0.025433,0.03,74.6721,17.1717,12.921,-1.0,False
8429415,30483.025881914396,28512.0,3.487362875743898e-05,1.3525754,1.6e-06,55000.190868,0.181215,0.58,76.4811,13.064,12.709,6230.0,False
8429450,116831.49571438106,12960.0,0.2339074031949592,2.7051426,4.4e-06,54954.217684,0.032712,0.47,76.4886,13.0608,13.106,-1.0,False
8429817,540784.5788385124,4320.0,0.0016984080902001,6.2634947,1.49e-05,54967.897014,0.008478,0.04,76.5026,12.9596,13.952,5971.0,False
8430105,878322.0203324421,28512.0,0.0026750986858881,63.3271056,0.0003896,54976.635546,0.387733,0.23,76.5884,12.9153,10.42,4965.0,False
8430210,85321.79069283728,28512.0,0.0040973008489402,1.9754592,2.8e-06,54966.008067,0.09992,0.93,76.604,12.886,12.446,8636.0,False
8431389,30334.45723052894,28512.0,0.0949564773066025,0.3510926,2e-07,54964.949522,0.022335,0.84,76.731,12.5924,14.592,5654.0,False
8432040,31533.424334807776,28512.0,3.895610920320672e-05,5.327758,1.17e-05,55095.498914,0.309721,0.97,76.819,12.4303,11.946,6208.0,False
8435232,1154512.8157616428,28512.0,0.0046119630163531,49.5682817,0.0002837,55010.005261,0.523741,0.41,77.2133,11.645,13.534,-1.0,False
8443179,30453.758163834253,28512.0,7.680974204729135e-05,574.7295757,0.0073539,55244.668253,0.013844,0.0,78.0454,9.9435,14.702,5415.0,False
8444552,50892.16224734396,4320.0,0.0486473637862611,1.1780996,1.3e-06,54964.589475,0.014623,0.5,78.2477,9.7025,13.643,5388.0,False
8445775,30817.3402600315,28512.0,5.471421653776218e-05,26.5082709,0.0001163,54982.621176,0.027782,0.04,78.3609,9.4817,13.876,5957.0,False
8451777,65507.29595018188,28512.0,0.0006837060049365,1.5152583,-1.0,55000.462048,0.095564,0.84,78.858,8.5282,13.427,6436.0,False
8452840,103885.81663159297,28512.0,0.0018539713283772,1.2011596,1.4e-06,54954.148064,0.062332,0.84,79.0046,8.3991,12.594,6473.0,False
8453191,498267.79688670224,21600.0,0.0077144625245079,11.5535307,3.59e-05,54976.094839,0.04336,0.22,78.9772,8.3132,13.356,6044.0,False
8453324,109063.92195633803,8640.0,0.0054586418129942,2.5245437,4e-06,54958.728589,0.020981,0.41,79.0506,8.3298,11.516,4733.0,True
8454250,31279.13784663564,28512.0,0.0003422920340523,5.0828695,1.09e-05,54954.99197,0.049954,0.39,79.0895,8.1496,12.777,-1.0,False
8456774,82975.7797497906,28512.0,0.0029997048423157,2.8863398,4.8e-06,54998.605241,-1.0,-1.0,79.3089,7.7365,13.225,6757.0,False
8456998,648019.4369654196,28512.0,0.0013252359949652,7.5315115,1.92e-05,54961.709393,-1.0,-1.0,79.3732,7.7313,13.266,-1.0,False
8458207,305324.3400703277,12960.0,0.0154116270711359,3.5301622,6.5e-06,54967.774915,0.030907,0.36,79.4488,7.5157,13.924,5937.0,False
8459354,30529.384511399254,28512.0,0.0015064965689551,53.5573181,0.0007653,54963.39982,-1.0,-1.0,79.5654,7.3225,11.142,7433.0,True
8460600,548318.4160467868,8640.0,0.0642066022923027,6.3520872,1.53e-05,54967.206457,0.028574,0.16,79.7664,7.1362,14.933,4947.0,True
8479107,33161.13348407855,4320.0,0.0837000160502384,0.7675766,7e-07,54964.817985,0.012651,0.53,74.4865,17.811,14.952,5046.0,False
8479386,506906.53665047436,4320.0,0.0155909859823829,11.7207557,3.67e-05,54973.703543,0.0639,0.28,74.5699,17.7247,13.955,5979.0,True
8480642,31627.92836611992,28512.0,5.039661156751632e-05,31.5912217,0.0001494,54995.499925,0.017377,0.01,74.7165,17.2274,13.687,5006.0,False
8481574,56491.52806470432,4320.0,0.0244859493912419,0.3268648,2e-07,54964.728369,0.015157,0.95,74.8989,16.8613,13.939,5722.0,True
8488876,501531.26761472144,8640.0,0.0004855535602489,5.8018811,1.32e-05,54958.377657,0.027907,0.18,75.9505,14.3208,12.368,6957.0,True
8491745,30396.371801085297,28512.0,4.049815527306396e-05,111.3199285,0.0008402,55059.64759,0.170204,0.06,76.3254,13.6198,12.439,4839.0,False
8494410,30348.722475557635,28512.0,8.504210032901067e-05,208.8676888,0.0022831,54897.818947,0.028724,0.0,76.601,12.9717,14.461,5669.0,False
8496820,37781.028137929505,28512.0,0.1520113043213792,0.4369669,3e-07,54953.98272,0.025897,0.85,76.9715,12.3721,12.558,6310.0,True
8504570,173120.957393029,17280.0,0.026179367439086,4.0077046,7.8e-06,54955.77716,0.034006,0.35,77.8086,10.5796,13.251,6874.0,True
8506766,31478.781541485205,28512.0,4.923071214859783e-05,48.9374112,0.0002837,55071.647139,0.044682,0.03,78.1119,10.17,13.96,6772.0,True
8507073,30656.299564541816,28512.0,5.9210652347255056e-05,209.0630007,0.0022831,55133.827558,0.060347,0.0,78.1296,10.1035,14.174,5853.0,False
8508485,1084661.2656629202,28512.0,0.0002739775437174,12.5957956,4.04e-05,55005.644464,-1.0,-1.0,78.2687,9.8433,13.181,6516.0,False
8509346,263382.3197750151,12960.0,0.0019097732783383,6.0990331,1.44e-05,54968.521635,0.030803,0.2,78.3778,9.6855,13.745,6090.0,False
8509781,772781.8770613577,28512.0,0.0003355344153787,70.3358806,0.000471,54961.610592,0.029638,0.01,78.3932,9.5996,11.701,5801.0,True
8523194,37957.40001925863,28512.0,0.0350998132782554,0.8785327,9e-07,54954.22374,0.049353,0.94,79.6368,7.4392,11.952,7314.0,False
8539720,32130.056078154375,17280.0,0.0968333463223824,0.7444991,7e-07,54953.983567,0.044129,0.85,74.0182,19.2692,12.925,6351.0,False
8539850,55472.031944603084,12960.0,0.0680567873422604,0.6421045,5e-07,54964.745399,0.040831,0.91,74.0899,19.229,13.924,7238.0,False
8543278,652035.4152416555,8640.0,0.022306650211114,7.5492999,1.95e-05,54968.010552,0.01601,0.09,74.5564,17.971,14.608,4950.0,False
8545456,942707.7194241963,4320.0,0.0028804863991918,0.3152045,2e-07,54953.665175,0.017205,0.77,74.8604,17.2092,11.724,7855.0,True
8548416,50318.09860630221,28512.0,0.0136730136316627,1.1636482,1.3e-06,54954.934698,0.066683,0.84,75.2853,16.0739,13.34,-1.0,False
8552540,45856.44719352818,8640.0,0.2766077764223517,1.0619343,1.1e-06,54954.105667,0.02183,0.57,75.8925,14.6971,10.292,5749.0,True
8552719,30431.387479399153,28512.0,2.984769658813161e-05,88.4074658,0.0006381,55009.270241,0.106505,0.04,75.9237,14.6473,12.16,5114.0,False
8553788,138777.94610642942,12960.0,0.1014933429546009,1.6061632,2.1e-06,54954.997634,0.029599,0.54,76.0763,14.3569,12.691,8045.0,True
8553907,781828.8982090394,4320.0,0.0079217394712583,42.0322129,0.0002276,54957.88282,0.046309,0.04,76.082,14.3201,12.694,6425.0,True
8554005,52557.048396076985,8640.0,0.2100592511305098,0.6083407,5e-07,54954.006655,0.03274,0.76,76.1479,14.3149,12.71,7304.0,False
8554498,30507.544210861168,28512.0,1.8418010230979816e-05,4.7803211,1e-05,54999.437661,0.015119,0.12,76.1756,14.1576,11.665,5766.0,True
8555573,42306.561477649935,4320.0,0.0450457435114738,0.3263619,2e-07,54964.830102,0.017713,0.96,76.2881,13.8812,14.534,5564.0,False
8555795,30386.829169718218,28512.0,0.0008945421485678,0.2345234,1e-07,55000.099196,0.008403,0.63,76.3279,13.8353,15.919,5002.0,False
8559589,30372.529084636535,28512.0,8.276274054834184e-05,223.1130479,0.0022831,54973.946057,0.057759,0.0,76.76,12.9351,14.38,5945.0,False
8559863,31785.745594329008,28512.0,0.0001226916799357,22.4704963,9.2e-05,54976.284087,0.045994,0.08,76.7672,12.8625,12.723,5154.0,True
8560840,30636.889977776056,28512.0,0.0001108306548971,31.9738413,0.000154,54966.854549,0.07263,0.18,76.9258,12.6184,15.527,4773.0,False
8560861,726823.5091949436,8640.0,0.0094943730095329,31.9732325,0.000154,54966.867732,0.08304,0.12,76.9427,12.6224,8.5,7647.0,True
8563964,43858.87527201815,21600.0,0.0025049396215929,0.3384363,2e-07,54953.843362,0.017911,1.0,77.3039,11.7917,12.942,-1.0,False
8564672,37496.50742750773,28512.0,0.0001086243216756,0.4347912,3e-07,55063.217627,0.00629,0.53,77.391,11.6197,14.035,5507.0,False
8569819,39868.25109610801,21600.0,0.0042048080618093,20.8499218,8.28e-05,54970.557967,0.090289,0.17,77.9919,10.4824,13.04,7137.0,False
8572936,939632.6120017704,4320.0,0.0082554224335882,27.7958079,0.0001259,54979.723069,0.031301,0.04,78.3387,9.8902,14.875,5706.0,True
8574270,30382.069412155834,28512.0,0.0001435341215835,15.1201897,5.29e-05,54972.696614,0.022466,0.06,78.5028,9.6664,15.166,5061.0,False
8579707,34128.17757858898,28512.0,0.0168397012021692,0.7885922,7e-07,54953.85171,0.042675,0.95,78.9808,8.8013,11.544,6244.0,True
8580438,561064.8434789329,17280.0,0.0201051812920458,6.4960325,1.58e-05,54968.467897,0.036805,0.23,79.0007,8.6682,14.502,5307.0,False
8581658,150322.25011843213,17280.0,0.0223258466384859,3.4816575,6.3e-06,54956.737784,0.029054,0.36,79.1273,8.4934,13.396,5970.0,False
8587792,31827.44725414207,28512.0,0.1613369375047923,0.3681687,2e-07,54953.660533,0.020581,0.77,79.7405,7.5306,11.817,5731.0,True
8590527,63912.58627093059,4320.0,0.0186642913661253,0.73977,7e-07,54953.870653,0.012817,0.53,79.968,7.0303,11.634,6216.0,True
8590780,1041442.3901092082,28512.0,0.0101815061582158,8.653893,2.36e-05,54960.864402,0.032849,0.19,80.0503,6.9795,13.253,5972.0,False
8604993,283906.30331499374,8640.0,0.014168906974568,6.5704209,1.6e-05,54967.018723,0.028112,0.18,74.176,19.1324,15.299,5576.0,False
8608310,41059.48298344468,12960.0,0.1825023789604796,0.9503824,1e-06,54964.955191,0.028327,0.65,74.6656,17.9203,14.271,6257.0,False
8608490,46784.92030259005,4320.0,0.2979214544087323,1.08281,1.2e-06,54965.473637,0.016314,0.51,74.7222,17.8647,14.771,4897.0,True
8610483,30429.80972724519,28512.0,0.0001653567961249,48.7993681,0.0002837,54993.195479,0.052435,0.05,75.0121,17.1216,15.05,5924.0,False
8616873,49767.439461779,4320.0,0.0065390618329865,0.5760788,5e-07,54964.802731,0.011232,0.54,75.9222,14.857,15.237,5486.0,False
8618226,254072.3415006074,12960.0,0.026942338163066,5.8820362,1.36e-05,54970.650002,0.031957,0.22,76.1708,14.4735,13.781,5796.0,False
8621026,175350.28072932936,17280.0,0.0152449788858493,4.0594287,7.9e-06,54954.009536,0.03383,0.35,76.516,13.7705,13.374,6375.0,False
8624520,30579.190955646147,28512.0,0.0001570833697266,10.2405936,3.03e-05,55005.631953,0.008767,0.02,76.8716,12.9487,15.408,5083.0,False
8625821,30627.196236736625,28512.0,9.593365595908134e-05,45.3961434,0.0002477,55060.713904,0.029263,0.02,77.0597,12.6479,15.024,5463.0,False
8631160,30724.41188640707,28512.0,4.9551017633445546e-05,161.9650151,0.0013735,54949.991935,0.224126,0.02,77.7426,11.3249,13.632,6374.0,True
8652599,58793.70733272088,28512.0,0.0314553659655657,1.3609932,1.6e-06,54955.141476,0.07374,0.93,79.8216,7.5657,13.435,-1.0,False
8654097,131247.35310386578,28512.0,0.0017676335867102,3.0415903,5.2e-06,55003.400402,0.169844,0.94,79.9911,7.3488,11.252,6360.0,False
8669092,85924.86723379181,28512.0,0.001938046387686,1.0008312,1e-06,54954.28886,0.009359,0.5,74.1852,19.3966,12.733,6028.0,True
8685306,34892.22959487044,28512.0,0.0133085245557267,0.8080821,8e-07,54954.092069,0.048212,0.85,76.5192,13.8359,11.795,6971.0,False
8686150,30343.9639458793,28512.0,0.0001632668626838,51.4258897,0.0002985,55006.536005,0.126713,0.09,76.5987,13.643,15.631,5953.0,False
8687088,30658.252367696794,28512.0,1.826998420050283e-05,0.9050307,9e-07,54965.215702,0.032704,0.51,76.7971,13.4482,11.075,-1.0,False
8690104,35308.14472332095,28512.0,0.1836250906747464,0.4087744,3e-07,54964.833394,0.021733,0.77,77.1337,12.6981,14.871,5868.0,False
8696274,33839.27310301212,28512.0,0.0628839751641038,0.3914865,3e-07,54964.693053,0.023042,0.95,77.8523,11.1988,14.099,-1.0,False
8696442,30832.062281403796,28512.0,2.216595154713168e-05,12.3605529,3.94e-05,54996.162544,-1.0,-1.0,77.8888,11.1689,12.805,-1.0,False
8700506,63183.31867635457,28512.0,8.89225764357076e-05,43.7977954,0.0002376,55005.598901,0.045563,0.04,78.3413,10.2995,13.478,6608.0,False
8700558,30961.372319925686,28512.0,2.2606717218349347e-05,4.7918146,1.01e-05,55006.496825,0.070772,0.17,78.3376,10.2837,12.174,6234.0,False
8701327,367551.1825496032,21600.0,0.0229744884558753,8.5088412,2.3e-05,54954.075179,0.039604,0.24,78.4544,10.16,13.438,-1.0,False
8702921,825104.2304383443,28512.0,0.0012686736755285,19.3843829,7.51e-05,54970.214339,-1.0,-1.0,78.6063,9.8487,11.98,4824.0,False
8703129,146078.05357566514,28512.0,7.751165631057887e-05,253.3623268,0.0027943,55068.742867,0.188719,0.02,78.6266,9.8123,11.893,5003.0,True
8703528,34507.7043680713,28512.0,0.220516285110314,0.3998748,3e-07,54953.967981,0.020715,0.75,78.6175,9.7226,13.034,5285.0,True
8703887,32831.55744228813,28512.0,0.0002247987291019,14.17098,4.79e-05,55008.607704,-1.0,-1.0,78.6973,9.6796,11.054,-1.0,True
8707639,673640.8094036006,28512.0,0.0001259707180015,7.7851957,2.03e-05,55098.72857,-1.0,-1.0,79.0469,9.0987,12.714,-1.0,False
8711548,30602.99533296524,28512.0,7.681705333474994e-05,18.778161,7.23e-05,54982.814672,0.265347,0.07,79.4032,8.4964,13.944,6529.0,False
8715667,35065.07407923693,28512.0,0.0953583289106381,0.4057079,3e-07,54964.914772,0.025712,0.85,79.774,7.7622,13.41,5527.0,False
8719324,34012.54537237496,28512.0,0.000560634275048,10.2326979,3e-05,55003.805236,-1.0,-1.0,80.184,7.107,11.614,-1.0,False
8719419,116508.64641967135,28512.0,0.0188322859899404,12.6253361,4.04e-05,54998.307222,0.021359,0.07,80.2335,7.1108,12.933,6642.0,False
8719897,136222.99451466507,17280.0,0.1198336025629602,3.1514245,5.5e-06,54955.237444,0.04081,0.5,80.2408,6.9797,12.392,4905.0,True
8733497,30410.684635930527,28512.0,7.32744849453084e-05,76.8198978,0.0005436,55021.1248,0.030652,0.01,74.3453,19.3688,14.063,5462.0,False
8736245,219020.8570189523,17280.0,0.0261005233991475,5.0694815,1.1e-05,54969.01191,0.032065,0.29,74.7377,18.4249,13.798,5594.0,False
8742270,31139.538147033374,28512.0,8.041170577662181e-05,397.3954974,0.0050535,55207.577698,0.038598,0.0,75.622,16.2043,14.857,5531.0,False
8746310,592110.4434320191,8640.0,0.024263225049579,6.8556244,1.7e-05,54969.021701,0.019456,0.12,76.2158,14.8381,14.767,5848.0,False
8758161,86247.78639314185,8640.0,0.069016070234266,0.9982176,1e-06,54953.832607,0.024275,0.58,77.6887,11.8107,12.457,6729.0,True
8758716,30540.303287519666,28512.0,0.0034741162816152,0.1072049,0.0,54953.672989,0.006197,1.0,77.7478,11.6565,13.531,-1.0,False
8773948,34435.140866158974,21600.0,8.513286884363194e-05,33.4695244,0.0001642,54987.007072,0.078757,0.11,79.2813,8.7783,13.714,5684.0,False
8784288,158029.00001228534,17280.0,0.0339030718165584,3.655118,6.9e-06,54965.264718,0.027385,0.34,80.404,7.0841,13.661,5712.0,False
8800998,38064.345679747894,28512.0,0.0082622700918167,0.8828148,9e-07,54965.514052,0.278764,0.86,74.79,18.563,13.721,8616.0,False
8801343,236630.5131349754,12960.0,0.0182723260054409,2.7398739,4.5e-06,54953.850472,0.031415,0.46,74.809,18.4229,11.743,6291.0,True
8803882,30910.899040167493,28512.0,4.672824416528392e-05,89.6302162,0.0006381,55093.215663,-1.0,-1.0,75.2029,17.5627,12.998,5018.0,True
8804824,39533.431928736485,28512.0,0.0795933897531823,0.4574038,1.6e-06,54964.699845,0.027591,0.87,75.2714,17.1491,14.722,7202.0,False
8816790,31835.96900174929,28512.0,0.0001584906773303,0.2458562,1e-07,55001.99946,0.014076,0.79,76.9241,13.4819,13.693,6226.0,False
8823397,130200.0302898244,12960.0,0.3141223994330199,1.5065038,1.9e-06,54953.93925,0.029022,0.55,77.7321,11.8405,13.249,8540.0,False
8823666,37367.420746419135,28512.0,0.123119340875486,0.4324514,3e-07,54953.890383,0.025514,0.79,77.757,11.7743,12.638,5959.0,False
8823868,119447.31023716694,28512.0,0.0002289356988026,23.8761357,0.0001005,54988.008633,0.088534,0.16,77.7892,11.7294,11.409,9751.0,True
8838070,30734.17001287858,28512.0,6.246058160616307e-05,43.3627245,0.0002376,55004.08467,-1.0,-1.0,79.3526,9.0232,13.936,6226.0,False
8841616,145144.94204808527,17280.0,0.0700290788258117,1.6795854,2.2e-06,54954.481133,0.045695,0.59,79.6625,8.4087,12.833,-1.0,False
8845026,30458.552887442245,28512.0,5.997020594327022e-05,66.467539,0.0004415,54993.475175,0.163808,0.09,80.0549,7.826,13.483,-1.0,True
8845221,233512.6944988491,21600.0,0.041383701046979,5.4034624,1.2e-05,54966.744423,0.046141,0.39,80.0013,7.7463,13.615,6082.0,False
8846978,59771.766153274315,28512.0,0.0599801764601164,1.3790604,1.7e-06,54954.87366,0.088038,0.77,80.1742,7.461,13.371,5191.0,False
8848104,71278.28553280751,4320.0,0.0240588219519534,0.8248518,8e-07,54964.625931,0.012751,0.5,80.3568,7.3114,12.372,5447.0,False
8848271,864006.7602147107,12960.0,0.0012764852110056,9.991665,2.91e-05,54970.443168,0.025322,0.12,80.3264,7.2535,14.039,5627.0,False
8848288,480934.81339394697,28512.0,0.0004256480365849,5.5664753,1.24e-05,55038.387164,0.085548,0.52,80.3839,7.2844,9.837,4624.0,False
8868364,31029.73191360603,28512.0,4.317185932144028e-05,421.4283435,0.0050535,55095.209856,0.058024,0.0,75.0793,17.9255,13.769,-1.0,False
8868649,31219.886415746114,28512.0,6.415128311698477e-05,4.447441,9.1e-06,55731.793035,0.625627,0.62,75.133,17.8398,14.016,5268.0,False
8868650,192356.02501085785,28512.0,0.071328291980474,4.4473818,9e-06,54957.950912,0.140005,0.62,75.1263,17.8366,11.939,4991.0,True
8868907,30935.52071741355,28512.0,0.0001191028417397,157.3244941,0.0013735,55213.215104,0.125954,0.02,75.1485,17.7569,15.291,5852.0,False
8869680,31199.7604534042,28512.0,5.002017883329402e-05,7.033951,1.76e-05,55007.145318,0.058853,0.35,75.2599,17.5206,13.357,5810.0,True
8872737,39663.00746218965,28512.0,0.0519290014271424,0.4590988,3e-07,54964.789667,0.026985,0.96,75.6487,16.5066,15.748,5338.0,False
8878681,107691.50208026823,28512.0,0.0022339788754924,2.4963331,3.9e-06,54955.218659,0.017658,0.34,76.511,14.6972,11.211,6504.0,True
8878719,31540.326855524007,28512.0,0.0141881270311275,0.3646346,2e-07,54964.675651,0.018233,0.96,76.5454,14.6999,13.849,5991.0,True
8879427,704079.2614497534,4320.0,0.0152391921377822,16.3132849,5.89e-05,54969.85316,0.028757,0.07,76.5456,14.4765,14.524,5715.0,False
8879915,148693.66325839798,12960.0,0.0417663064329144,3.442627,6.3e-06,54965.531246,0.023334,0.32,76.6849,14.3759,15.187,5698.0,False
8892722,77214.47695741168,28512.0,0.0034425680012748,1.794378,2.4e-06,55002.034029,0.095779,0.89,78.0718,11.4179,12.625,-1.0,False
8892910,30343.96881150857,28512.0,6.37747734475549e-05,10.810134,3.25e-05,54966.031133,0.161469,0.11,78.0964,11.3861,13.794,5943.0,True
8893936,183153.1344835969,28512.0,0.0443151132066721,4.2444806,8.5e-06,54968.941174,0.124417,0.69,78.2135,11.1798,13.973,4697.0,False
8894630,46960.316098719544,28512.0,0.0223101934128268,1.0840008,1.2e-06,54954.049453,0.060528,0.95,78.2842,11.0225,11.544,7117.0,False
8904448,37322.97523848967,28512.0,0.1016642786908367,0.8659827,8e-07,54965.055247,0.052993,0.74,79.2723,9.2295,13.879,7820.0,False
8906039,101507.50422792586,28512.0,0.0463604818883813,2.3474789,3.6e-06,54954.933889,0.084787,0.71,79.417,8.9855,12.624,5620.0,False
8906676,354561.4490938876,12960.0,0.0030050289511223,8.2095139,2.17e-05,54958.852921,0.025759,0.95,79.4531,8.8707,12.121,-1.0,False
8908102,467568.61713838676,8640.0,0.0035197066773628,5.414579,1.21e-05,54969.704621,-1.0,-1.0,79.602,8.6399,13.633,5757.0,True
8912308,30379.938929549364,28512.0,2.971165117961544e-05,20.174443,7.95e-05,55005.755725,-1.0,-1.0,80.0348,7.8828,11.432,4872.0,False
