id,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC
11972387,0.3278982,2e-07,55000.018394,0.006902,0.58,83.4165,12.7629,12.435,6782.0,False
3956545,0.3302801,2e-07,54964.884961,0.017657,0.75,71.7838,10.1578,13.987,5617.0,False
11289003,0.3303415,4.4e-06,55000.013774,0.019506,0.96,79.7333,17.3621,15.541,5795.0,False
8245326,0.3307674,3e-07,55001.985218,0.019559,0.94,77.7212,10.0152,15.052,5545.0,False
9519590,0.3308941,2e-07,54964.676736,0.020544,0.88,77.3135,15.4291,13.916,5961.0,True
2141697,0.3310425,2e-07,54953.836742,0.019676,0.98,68.3825,13.5725,13.399,6049.0,False
7696778,0.3312357,5e-07,55000.007202,0.017914,0.79,77.1805,9.3881,15.433,5022.0,False
11751847,0.3314836,2e-07,54964.716133,0.017573,0.94,79.9957,19.2182,13.862,6226.0,False
8097902,0.3315636,5e-07,54999.994061,0.017405,0.75,76.2094,12.4594,16.384,5569.0,False
9237755,0.3316703,2e-07,54964.777807,0.018958,0.98,79.8894,9.1718,14.219,5176.0,False
7204041,0.3316792,2e-07,54953.965533,0.017731,0.92,75.4263,11.2383,12.989,5089.0,False
11672319,0.3317754,2e-07,54964.813262,0.018626,0.94,83.0092,12.072,14.288,5497.0,False
12458133,0.3325218,2e-07,54964.89951,0.01928,0.77,82.6907,16.5919,14.074,5402.0,False
8190613,0.3325852,2e-07,54964.800952,0.020846,0.91,78.7635,7.9209,15.126,5384.0,False
9786165,0.3326251,1.9e-06,54999.874947,0.017454,0.73,80.4416,10.1423,17.131,6098.0,True
5620981,0.3335163,2e-07,54964.759352,0.020202,0.79,73.4649,10.958,14.873,5406.0,False
11502581,0.333636,2e-07,54964.875051,0.017034,0.74,80.6265,16.3835,14.661,5696.0,False
9097798,0.3340654,2e-07,54964.721156,0.019209,0.99,78.5825,11.2266,14.581,5592.0,False
4945857,0.3354148,2e-07,54964.832845,0.018084,0.75,74.5546,7.1707,13.964,5232.0,False
10255110,0.3367025,2e-07,54953.62364,0.021195,0.88,76.842,19.8205,13.488,6213.0,False
9110213,0.3370543,2e-07,54964.662645,0.017579,0.73,79.6809,9.1119,15.986,4400.0,False
8211618,0.3374436,4.5e-06,55000.238288,0.01827,0.74,73.4135,19.3527,15.687,5556.0,False
10447902,0.3374641,2e-07,54964.634577,0.019151,0.76,76.7155,21.2196,14.918,5578.0,False
7362751,0.338249,2e-07,54964.744492,0.01851,0.74,75.2403,12.1059,15.774,5079.0,False
8563964,0.3384363,2e-07,54953.843362,0.017911,1.0,77.3039,11.7917,12.942,-1.0,False
6368316,0.3385051,2e-07,54964.637347,0.019264,0.92,74.598,10.6272,15.084,5440.0,False
5615528,0.3391748,2e-07,54964.771134,0.016274,0.7,72.8326,12.1019,14.562,5850.0,False
6615041,0.3400853,2e-07,54964.806732,0.018441,0.76,75.293,9.9969,13.877,5718.0,False
9094335,0.3407591,2e-07,54964.693771,0.01933,0.94,78.2389,11.9063,15.36,5530.0,False
4244929,0.3414027,2e-07,54964.746256,0.020624,0.91,69.9885,14.5356,15.064,5857.0,False
7889628,0.3423961,2e-07,54964.7903,0.019569,0.93,75.7091,12.6967,15.081,5746.0,False
11083888,0.3426673,2e-07,54964.685452,0.018174,0.94,80.5686,14.5842,15.093,6284.0,False
6843507,0.3431821,2e-07,54964.768043,0.019837,0.78,72.5309,16.6782,15.093,5489.0,False
6286402,0.3433205,2e-07,54964.71163,0.019423,0.95,74.1673,11.1955,15.489,6068.0,False
10388897,0.3437287,2e-07,54964.747492,0.017814,0.99,77.4223,18.8627,14.135,5795.0,True
8004839,0.3437639,2e-07,54964.956346,0.01923,0.96,72.8286,20.2233,15.129,5660.0,False
9639491,0.3445456,2e-07,54964.925448,0.016056,0.73,77.0723,16.5336,13.885,4833.0,False
11704101,0.3448528,9e-07,55000.043723,0.020572,0.83,-1.0,-1.0,-1.0,-1.0,False
7890379,0.3451272,4.3e-06,55000.252101,0.018791,0.92,75.8494,12.5656,16.98,5372.0,False
8230815,0.3452189,2e-07,54953.680087,0.020768,0.93,76.0481,13.193,13.34,5640.0,False
11572643,0.3454039,2e-07,54953.74027,0.020154,0.95,83.1828,11.4051,12.218,5935.0,False
10020247,0.3455567,2e-07,55000.035426,0.02069,0.83,80.0055,11.7095,15.921,5439.0,False
6593575,0.3457439,2e-07,54964.829012,0.019916,0.88,73.0744,14.3992,15.511,5687.0,False
3560212,0.3460643,2e-07,55000.205217,0.01705,0.74,72.584,7.7974,15.525,5233.0,False
10848807,0.3462467,2e-07,54999.987599,0.017968,0.75,78.5636,18.1,15.788,5869.0,False
10148799,0.3466053,2e-07,54964.949129,0.019453,0.9,80.0382,12.1395,15.409,5340.0,False
7973882,0.3466342,2e-07,54964.606433,0.023683,0.92,77.4912,9.496,15.208,5314.0,False
7282128,0.3470502,2e-07,54964.935701,0.020399,0.94,75.1166,12.015,14.338,5363.0,False
7339123,0.3471032,2e-07,54953.720417,0.019172,0.76,72.5106,18.2488,11.541,6138.0,True
3549994,0.3471816,5e-07,55000.000868,0.017768,0.74,71.6631,9.4569,16.102,5544.0,False
8957887,0.3473549,2e-07,54964.883007,0.020555,0.77,77.9637,11.9143,15.43,5367.0,False
10128961,0.3477426,2e-07,54964.923514,0.021982,0.86,77.6574,17.1525,15.552,5365.0,False
11910076,0.3481228,2e-07,54964.903169,0.01933,0.96,81.4313,16.6472,14.284,5450.0,False
7691553,0.3483078,2e-07,54964.870939,0.020756,0.94,76.621,10.3694,14.62,5786.0,False
8842170,0.3493917,2.1e-06,54999.989323,0.020904,0.9,79.7263,8.3238,14.876,5589.0,False
9821923,0.3495329,2e-07,54964.812382,0.020614,0.95,77.3832,16.4824,14.21,5730.0,False
10680475,0.3498321,2e-07,54964.776534,0.019534,0.78,81.5472,10.9907,14.257,6082.0,False
9389122,0.3499502,2e-07,54964.907981,0.01905,0.75,75.8502,18.3305,14.313,5400.0,False
7529123,0.3500776,2e-07,54964.931515,0.022002,0.84,75.5358,11.8697,14.762,5673.0,False
10544976,0.3504691,2e-07,55002.123696,0.006437,0.55,80.8851,11.8359,18.679,-1.0,True
5174346,0.3505923,3e-07,55002.130574,0.021986,0.84,71.5152,13.6631,14.286,5726.0,False
8431389,0.3510926,2e-07,54964.949522,0.022335,0.84,76.731,12.5924,14.592,5654.0,False
8432859,0.3511705,4.4e-06,55000.451536,0.021049,0.91,76.8885,12.1995,17.045,6352.0,False
11404758,0.3512461,2e-07,54964.825367,0.02185,0.88,81.3464,14.1616,13.958,6374.0,False
5468295,0.3520118,2e-07,54964.782285,0.021817,0.92,74.9987,7.6433,14.31,5758.0,False
7546429,0.3521208,3e-07,55001.918456,0.020288,0.92,77.0944,9.0027,15.228,5533.0,False
9934052,0.3522461,2e-07,54964.719109,0.019115,0.99,76.2997,19.6942,13.801,5946.0,True
9466316,0.3525353,2e-07,54964.896663,0.021492,0.84,78.2901,13.0313,15.702,5223.0,False
8682849,0.3525548,2e-07,55003.039756,0.021804,0.88,76.2461,14.4929,15.724,5713.0,False
7506446,0.3525999,2e-07,54964.894098,0.014818,0.69,73.0131,17.4852,14.216,-1.0,True
12418274,0.3527221,2e-07,54964.86756,0.01923,0.95,84.1892,13.1034,14.349,5215.0,False
3935319,0.3531307,3e-07,55001.97395,0.019038,0.76,69.4026,15.1628,15.852,5203.0,False
4074532,0.3531526,2e-07,54953.94133,0.018089,0.74,73.1905,7.6629,13.271,5403.0,False
10727655,0.3533655,2e-07,54953.909174,0.018255,0.74,79.602,15.1192,13.433,6074.0,True
3443519,0.353627,2e-07,54953.826091,0.019651,0.89,71.1048,10.4197,11.481,5929.0,True
8241252,0.3540438,2e-07,54964.64794,0.019898,0.78,77.3075,10.8417,14.876,5932.0,False
4936334,0.3543686,2e-07,54964.924771,0.0206,0.96,73.7762,8.5263,15.648,3955.0,False
12019674,0.3545042,2e-07,54953.796585,0.019508,0.77,83.1559,13.3613,12.961,5841.0,False
5878836,0.3548794,3e-07,55002.150031,0.021281,0.8,73.8462,10.7142,15.163,5491.0,False
8143757,0.3565228,2e-07,54964.839296,0.020181,0.78,73.2648,19.4,14.761,5847.0,False
9283826,0.3565238,2e-07,54953.798119,0.021789,0.84,78.2083,12.515,13.092,5674.0,True
7521682,0.356612,3.7e-06,54999.961858,0.021695,0.82,-1.0,-1.0,-1.0,-1.0,False
10711938,0.3576039,2e-07,54953.875654,0.018671,0.95,77.5623,19.9695,12.144,-1.0,False
7176440,0.3582708,2e-07,54964.566395,0.017831,0.98,72.3025,18.2766,14.293,5807.0,False
9532591,0.3583755,2e-07,54964.788516,0.022206,0.95,78.9792,11.8807,15.426,5333.0,False
6633929,0.3589077,4.9e-06,54950.066672,0.02229,0.9,76.884,7.2676,15.529,5482.0,False
11036692,0.3589468,3e-07,55002.036666,0.020929,0.96,81.3593,12.5474,15.684,5681.0,False
9085955,0.3592478,3e-07,55002.043321,0.020273,0.99,77.2443,13.8482,15.419,5914.0,False
7117153,0.3595289,2e-07,55003.165289,0.021172,0.78,74.8913,12.0906,15.607,5672.0,False
10155563,0.3602672,2e-07,54953.876698,0.019781,0.93,80.6767,10.8159,11.992,5982.0,False
4991959,0.3609387,2e-07,54964.757061,0.019154,0.76,70.4151,15.7199,15.022,5683.0,False
5611763,0.361605,4.4e-06,55000.103112,0.020214,0.98,72.455,12.8819,14.931,6201.0,False
12305537,0.361815,2e-07,54953.653484,0.019373,0.77,82.3894,16.3919,11.914,-1.0,False
9451598,0.3623487,2e-07,54964.808713,0.019939,0.92,76.2197,17.6941,13.627,6060.0,True
4066203,0.3625492,4.8e-06,55000.041821,0.020942,0.93,72.4879,8.9582,14.052,6497.0,False
3437800,0.3626791,2e-07,54964.746426,0.020464,0.97,70.5374,11.5423,13.871,6185.0,False
5015926,0.3626874,2e-07,54953.962477,0.019643,0.75,73.1597,9.8851,12.952,5848.0,False
9956124,0.3627253,2e-07,54964.886463,0.021095,0.91,79.4912,12.4804,12.845,6546.0,False
9947924,0.3628059,2e-07,54953.730592,0.017952,0.72,78.4055,14.6333,13.581,5981.0,False
9290838,0.3630317,2e-07,54964.747874,0.021502,0.92,79.0957,10.9183,15.498,5395.0,False
6281103,0.3632807,2e-07,54964.870623,0.018905,0.98,73.6333,12.426,14.899,5715.0,False
9450883,0.3636562,2e-07,55001.995079,0.020979,0.94,76.1373,17.9808,15.225,5755.0,False
7700181,0.3636985,2e-07,54964.820489,0.020644,0.93,77.4521,8.8037,15.142,5433.0,False
6118779,0.3642464,2e-07,54964.62105,0.022155,0.9,73.3283,12.4407,15.51,5428.0,False
10395609,0.364254,2e-07,54964.760545,0.022197,0.87,78.4136,16.6042,14.52,6160.0,False
8934111,0.3645183,2e-07,54964.592316,0.022526,0.92,75.0204,18.5872,15.202,5644.0,False
8878719,0.3646346,2e-07,54964.675651,0.018233,0.96,76.5454,14.6999,13.849,5991.0,True
6223646,0.3649341,2e-07,54953.711109,0.022995,0.84,75.732,8.093,13.552,7907.0,False
10737574,0.3656208,2e-07,55000.163394,0.023022,0.9,80.7625,12.7661,13.914,5510.0,False
12404615,0.3662908,2e-07,55001.927612,0.019397,0.75,82.4271,16.8049,13.797,-1.0,False
7119876,0.3663645,2e-07,54964.657436,0.022681,0.85,75.2103,11.556,15.015,5995.0,False
10799558,0.3664795,2e-07,54964.646317,0.021516,0.91,80.3773,13.717,13.625,6222.0,False
6034812,0.3673068,2e-07,54953.667262,0.020951,0.93,72.9345,13.0418,12.822,-1.0,False
11012801,0.3673112,2e-07,54964.730294,0.020383,0.96,77.8662,20.6781,14.224,5936.0,True
8587792,0.3681687,2e-07,54953.660533,0.020581,0.77,79.7405,7.5306,11.817,5731.0,True
5353653,0.3685569,4.5e-06,55000.059694,0.020716,0.91,72.1291,12.9045,15.131,6510.0,False
3936357,0.3691536,2e-07,54953.852697,0.020054,0.77,69.5365,14.8593,12.437,5933.0,True
7118621,0.3705528,2e-07,54964.861971,0.019498,0.74,75.0432,11.7814,14.136,5693.0,False
8694926,0.3714863,3e-07,55000.015425,0.019763,0.8,77.6992,11.4857,15.619,5583.0,False
9649493,0.3715687,2e-07,54953.79705,0.022972,0.85,78.4015,13.4432,12.855,5964.0,False
7368451,0.3733774,2e-07,54953.941515,0.021707,0.9,75.8313,10.9647,11.891,-1.0,False
8059303,0.3734259,2e-07,54953.882602,0.022133,0.86,79.1255,6.9889,13.47,-1.0,False
9533508,0.3735371,1e-06,55002.057477,0.021503,0.86,79.0658,11.6617,14.309,-1.0,False
2159783,0.3738842,2e-07,54964.975549,0.02246,0.87,70.1658,9.9993,14.965,5643.0,False
7878402,0.3743508,3e-07,54964.735173,0.019745,0.74,74.2842,15.8272,13.388,5415.0,True
9957411,0.3746901,3e-07,54964.705294,0.023013,0.86,79.623,12.175,15.11,5983.0,False
11717798,0.3747149,3e-07,54964.948203,0.021686,0.84,82.3562,13.5119,14.161,5312.0,False
10253375,0.3753248,2.3e-06,54999.928207,0.022882,0.89,76.5906,20.493,14.523,6159.0,False
10924462,0.3753715,2e-07,54953.9228,0.015836,0.67,80.8357,13.1664,13.398,4747.0,True
10854621,0.3759388,3e-07,54964.622869,0.02215,0.81,79.3255,16.2046,15.533,5744.0,False
6436038,0.3763072,3e-07,55002.127347,0.02279,0.96,73.5336,13.1421,15.179,5745.0,False
2831097,0.3770368,3e-07,55000.117062,0.052941,0.79,-1.0,-1.0,-1.0,-1.0,False
5296877,0.3772645,3e-07,54953.816369,0.022069,0.95,74.9029,7.2935,12.287,6661.0,True
5425950,0.3781682,3e-07,54964.615475,0.021234,0.76,70.4117,17.1546,15.003,5483.0,False
4999260,0.3783682,3e-07,54953.743079,0.017178,0.76,71.3952,13.4544,9.333,5048.0,False
4669592,0.3784276,3e-07,54964.986279,0.020912,0.76,73.6391,8.0805,13.081,-1.0,False
2305277,0.3787718,3e-07,54964.986693,0.020035,0.98,70.4761,9.6111,15.101,5694.0,False
3756730,0.3791639,3e-07,54964.961909,0.020112,0.95,72.2891,8.8022,14.595,5638.0,False
5033682,0.3799156,3e-07,54953.73167,0.020069,0.94,74.6816,7.1957,13.258,5611.0,False
4672934,0.3827468,3e-07,54964.705336,0.021965,0.95,73.9807,7.6568,13.792,5590.0,False
11559864,0.3833011,3e-07,54964.682124,0.023073,0.94,81.4804,14.6166,14.158,5862.0,False
5790912,0.3833172,3e-07,54964.715689,0.021475,0.78,73.4752,11.2316,14.494,5733.0,False
9020289,0.3840279,3e-07,54964.859201,0.022983,0.94,77.2624,13.4866,14.741,5997.0,False
10280990,0.3844574,3e-07,54964.918637,0.022532,0.9,80.1689,12.3348,14.318,5523.0,False
7259917,0.3846789,3e-07,54953.806646,0.020321,0.7,72.5789,17.7901,12.132,-1.0,False
11091082,0.3850824,3e-07,54964.777423,0.023201,0.83,81.5009,12.5665,14.721,6294.0,False
9071104,0.3852134,3e-07,54964.762894,0.023329,0.82,75.038,18.865,13.651,5959.0,False
4859432,0.38548,3e-07,54949.994605,0.020572,0.77,74.6385,6.8927,15.535,5067.0,False
6424124,0.385528,3e-07,54964.891371,0.024926,0.91,71.9007,16.6794,13.979,5797.0,False
7936219,0.3855983,3e-07,54964.800549,0.022761,0.95,72.6927,20.0764,15.397,6005.0,False
12055421,0.385606,3e-07,54953.820969,0.021593,0.96,81.2901,17.6661,12.519,6118.0,False
11460346,0.3856483,3e-07,54964.714942,0.022437,0.94,81.9311,13.2771,15.192,6273.0,False
11875706,0.3857206,3e-07,54964.788241,0.022253,0.96,83.5133,12.0055,14.159,6517.0,False
2012362,0.3863229,3e-07,54964.744705,0.02193,0.93,69.9395,10.273,14.121,6218.0,False
9151972,0.3867961,3e-07,54964.648083,0.02351,0.87,77.3394,13.8754,15.372,5803.0,False
5357882,0.3874025,4.8e-06,55000.089402,0.021997,0.98,72.5579,12.0198,14.694,6429.0,False
4843222,0.3874053,3e-07,54964.901521,0.023302,0.96,73.2395,9.3036,14.39,5976.0,False
9481674,0.3888597,3e-07,54964.799881,0.025138,0.78,80.029,9.784,15.442,5347.0,False
8053107,0.3888709,3e-07,54964.719712,0.023184,0.82,78.5648,7.9514,13.659,6080.0,False
4904304,0.389474,3e-07,54964.743865,0.023696,0.89,70.2346,15.76,13.004,5954.0,False
2444187,0.3901594,3e-07,54964.814979,0.021043,0.76,70.4318,9.8892,14.138,6162.0,False
11042923,0.3901623,3e-07,54964.774282,0.021133,0.76,82.0909,11.2233,14.321,6086.0,False
7542091,0.3904993,3e-07,54953.873119,0.023771,0.83,76.7706,9.6419,12.343,5673.0,False
10275197,0.3908347,3e-07,54953.707304,0.022464,0.79,79.5246,13.6845,12.896,6440.0,False
10032392,0.3911568,3e-07,54964.918911,0.022673,0.96,81.2194,9.4502,13.931,6096.0,False
8097553,0.3912358,3e-07,54999.906547,0.020981,0.74,76.1584,12.5389,15.277,5408.0,False
10135584,0.3912945,3e-07,54964.964829,0.024017,0.95,78.5136,15.1858,13.994,6443.0,True
8696274,0.3914865,3e-07,54964.693053,0.023042,0.95,77.8523,11.1988,14.099,-1.0,False
5770431,0.3924365,3e-07,54953.923385,0.024001,0.89,71.0588,16.6566,13.399,6338.0,False
7879399,0.392697,3e-07,55075.819465,0.0201,0.74,74.4049,15.4577,12.597,5321.0,False
9833806,0.3931764,3e-07,54964.729734,0.013156,0.66,79.0201,12.9005,13.497,4942.0,True
5353374,0.3933205,3e-07,54964.660948,0.022309,0.79,72.0633,12.9516,14.068,6402.0,False
3342425,0.3934148,3e-07,54964.942901,0.024483,0.94,71.0405,10.2926,15.089,6035.0,False
3557421,0.3937276,3e-07,54953.706725,0.017912,0.7,72.3349,8.2075,10.027,-1.0,False
11247386,0.3943253,6e-07,54999.834111,0.0494,0.76,81.3129,13.6638,14.387,7422.0,False
2717141,0.3945715,3e-07,54953.756174,0.022583,0.78,70.8858,9.502,13.519,6140.0,True
4909422,0.3951035,3e-07,54953.788909,0.018311,0.72,71.0179,14.0775,12.135,5404.0,False
2983113,0.3951601,3e-07,55001.96964,0.024093,0.89,70.1822,11.3239,15.152,6321.0,False
11805235,0.3951932,3e-07,54964.735922,0.023078,0.8,80.5807,18.0987,14.717,5342.0,False
9717924,0.3955876,1.7e-06,55000.161105,0.079035,0.72,79.4475,11.6798,16.207,-1.0,False
3732732,0.3961872,3e-07,54953.918666,0.024091,0.94,69.8668,13.7524,13.462,5946.0,False
9654476,0.3963239,3e-07,54964.624783,0.019903,0.71,79.1035,12.2034,14.828,5628.0,True
10389809,0.3973971,3e-07,54964.670612,0.0223,0.77,77.5331,18.5529,14.635,5786.0,False
5966237,0.3975826,5e-06,55000.083643,0.022671,0.91,74.3691,10.1233,14.935,6589.0,False
5737474,0.3979422,3e-07,55000.019889,0.02585,0.76,76.2597,6.1451,15.829,5613.0,False
8183850,0.3983589,3e-07,54953.664427,0.022581,0.98,78.1792,8.9516,13.328,5796.0,False
7744173,0.3985279,3e-07,54964.747571,0.024924,0.89,74.6981,14.5031,13.687,5922.0,False
10528299,0.3998018,3e-07,54964.631681,0.0237,0.81,78.8899,15.8752,13.967,6115.0,False
8703528,0.3998748,3e-07,54953.967981,0.020715,0.75,78.6175,9.7226,13.034,5285.0,True
6964796,0.3999658,3e-07,54964.683664,0.023247,0.97,76.2877,8.9815,12.611,5657.0,False
11198068,0.4001746,3e-07,54964.964485,0.01865,0.71,81.772,12.4506,15.509,5030.0,False
7348206,0.4012047,3e-07,54964.899837,0.025164,0.9,73.7099,15.448,14.806,6089.0,False
5783676,0.4014453,3e-07,54964.498776,0.021396,0.97,72.7727,12.8053,13.476,5911.0,False
9030509,0.4017846,3e-07,54964.962189,0.024075,0.88,78.4653,11.2578,14.48,5172.0,False
11403776,0.4018056,3e-07,55000.042671,0.01752,0.71,81.282,14.493,15.765,5571.0,False
7173910,0.4022438,3e-07,54964.706068,0.025342,0.82,71.9304,19.1713,14.36,5792.0,False
9051723,0.4034483,3e-07,54964.699116,0.020893,0.74,80.3164,7.8171,15.292,5213.0,False
7975824,0.4037503,3e-07,55000.053919,0.006815,0.75,77.7562,9.1713,14.655,-1.0,True
11190836,0.4040162,3e-07,54964.663182,0.023894,0.93,80.7851,14.4465,15.473,5794.0,False
8715667,0.4057079,3e-07,54964.914772,0.025712,0.85,79.774,7.7622,13.41,5527.0,False
6359771,0.4060683,3e-07,54964.976479,0.023111,0.91,73.6962,12.5582,14.967,6078.0,False
5389616,0.4068838,3e-07,54964.772606,0.022651,0.98,75.4517,6.5439,14.669,5828.0,False
7217866,0.4071573,3e-07,54964.726511,0.025362,0.91,76.7234,8.8937,13.865,5600.0,False
4547067,0.407575,5.2e-06,55000.054553,0.02383,0.9,70.597,13.9992,14.671,6037.0,False
7432479,0.4084587,6e-07,55000.077595,0.018314,0.71,74.0338,14.8368,14.539,5607.0,False
6344429,0.4084591,5.2e-06,54999.948235,0.023892,0.76,71.651,16.9142,14.655,6816.0,False
8690104,0.4087744,3e-07,54964.833394,0.021733,0.77,77.1337,12.6981,14.871,5868.0,False
7709086,0.4094746,3e-07,54964.840111,0.023856,0.79,78.2081,7.5425,15.81,5512.0,False
3969362,0.4105683,3e-07,54964.964675,0.026918,0.8,72.9685,7.9481,14.274,6560.0,False
10154189,0.4112387,3e-07,54964.71319,0.025348,0.87,80.5527,11.0628,13.683,6169.0,False
3848042,0.4114527,3e-07,54964.75831,0.023564,0.99,71.244,11.0119,14.965,6398.0,False
6880727,0.4127365,3e-07,54965.032712,0.023517,0.94,76.3334,8.8022,13.678,5902.0,False
11652545,0.4127947,3e-07,54953.798155,0.022326,0.68,80.1624,18.3229,13.442,5365.0,True
5980800,0.4141629,4e-07,55002.0335,0.010827,0.61,75.5961,7.7414,15.044,5193.0,False
8982514,0.4144913,3e-07,54953.928468,0.025499,0.84,80.288,7.7989,13.226,5635.0,False
8982501,0.4144914,3e-07,55000.141012,0.025628,0.85,80.2843,7.8025,14.458,5476.0,False
6024572,0.4149096,3e-07,54964.652469,0.025303,0.86,71.5471,16.1262,15.521,6224.0,False
9703626,0.4151477,3e-07,54999.928395,0.02406,0.78,77.6414,15.4499,15.51,6163.0,False
11402381,0.4173647,3e-07,54953.884042,0.025611,0.87,81.0526,14.9099,13.257,6481.0,False
9722737,0.418528,3e-07,54964.973968,0.024745,0.79,79.9965,10.6225,14.929,6517.0,False
9995660,0.41859,3e-07,54964.926832,0.022149,0.75,76.7178,18.8909,14.875,5560.0,False
10916675,0.4188679,3e-07,54953.700252,0.025655,0.87,79.758,15.454,13.377,6516.0,False
2556127,0.4188713,3e-07,54953.710274,0.011073,0.6,68.6932,13.6413,12.895,5920.0,True
7905209,0.4195543,4e-07,55115.237996,0.025109,0.96,77.4129,9.4491,13.268,5926.0,False
5374883,0.4197169,3e-07,54964.75622,0.025573,0.86,74.2431,8.7101,15.463,5818.0,False
9071373,0.421769,3e-07,54953.991362,0.108608,0.81,75.0893,18.7534,13.069,-1.0,False
5005570,0.4228439,3e-07,54964.987536,0.025271,0.86,72.0918,12.0025,13.685,5658.0,False
3232823,0.4239069,3e-07,54964.862867,0.024275,0.94,70.6887,10.7014,15.142,6172.0,False
7512381,0.4239248,3e-07,54953.969873,0.022256,0.75,73.7727,15.6942,12.737,5911.0,False
5450322,0.4240191,3e-07,54965.004225,0.023964,0.94,73.3383,10.6544,14.786,5741.0,False
10468514,0.4249383,7.65e-05,54965.027147,0.010467,0.58,79.37,14.5201,14.319,5158.0,False
9897710,0.4255367,3e-07,54964.677069,0.024433,0.76,79.6076,12.0156,15.276,5610.0,False
9268105,0.4256937,3e-07,54964.797205,0.022897,0.76,76.02,17.4906,13.604,6046.0,False
6853229,0.4261115,4e-07,55002.043939,0.025318,0.96,73.7148,13.8711,15.796,5939.0,False
9021397,0.4262114,3e-07,54964.808064,0.048589,0.8,77.4202,13.2485,14.97,5301.0,False
12218858,0.4266579,3e-07,54953.762364,0.018268,0.65,84.0176,12.6748,13.334,5513.0,False
10253421,0.4283539,3e-07,54953.634411,0.019438,0.68,76.5976,20.4668,12.511,-1.0,True
11410485,0.4287929,3e-07,54964.854909,0.028847,0.78,82.231,12.6362,13.693,6732.0,False
4937217,0.4293417,3e-07,54964.627168,0.02614,0.82,73.8254,8.3736,15.402,6075.0,False
10267044,0.4300365,3e-07,54964.860903,0.024955,0.82,78.5043,15.806,14.039,6878.0,False
3765708,0.4314189,4e-07,55002.136735,0.025413,0.95,73.0199,7.4292,15.193,6529.0,False
3833859,0.4317433,3e-07,54954.084827,0.025281,0.99,69.5529,14.4743,11.987,6011.0,False
5951553,0.4319709,3e-07,54965.011318,0.023008,0.95,72.8001,13.2424,15.343,5863.0,False
5394544,0.4319744,3e-07,54953.663406,0.009183,0.57,75.8657,6.0001,12.804,5884.0,True
10797126,0.4324399,3e-07,54964.624163,0.067297,0.77,80.0634,14.3223,13.918,6432.0,False
8823666,0.4324514,3e-07,54953.890383,0.025514,0.79,77.757,11.7743,12.638,5959.0,False
10794878,0.4327707,3e-07,54954.033942,0.025591,0.86,79.7897,14.8676,13.385,5529.0,False
8192840,0.4335491,3e-07,54965.014895,0.023583,0.95,78.9809,7.5588,13.466,6136.0,False
4464999,0.4341644,3e-07,54953.822183,0.024845,0.78,72.1736,10.6116,13.368,5820.0,False
8564672,0.4347912,3e-07,55063.217627,0.00629,0.53,77.391,11.6197,14.035,5507.0,False
9838047,0.4361613,3e-07,54953.71149,0.07184,0.85,79.5943,11.944,13.492,5574.0,False
