title  Photometry data for APASS_J200615.5+442725 from search centered on 20_06_15.5_+44_27_24.6 using the apass calibration catalog
REF	Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
APASS_J200615.5+442725	2428811.575334	1937.759111	12.31	 0.15	15.86	301.56491	 44.45736	 31.3	0.222	rh07801	151	0	1349454848	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
APASS_J200615.5+442725	2428818.504912	1937.778096	12.34	 0.11	14.90	301.56522	 44.45721	-53.6	0.035	bm00657	152	0	1349452800	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
APASS_J200615.5+442725	2428832.518194	1937.816488	12.44	 0.14	13.87	301.56468	 44.45702	  8.2	0.193	ac33867	130	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2428839.532355	1937.835705	12.37	 0.15	13.40	301.56573	 44.45703	-10.6	0.302	ac33878	132	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2428842.497711	1937.843829	12.37	 0.08	15.01	301.56473	 44.45740	 53.2	0.135	rh07843	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2428842.500482	1937.843837	12.30	 0.23	14.49	301.56533	 44.45849	 23.2	0.217	ac33884	151	0	1349451777	384	0.000700		0,16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2428844.548597	1937.849448	12.49	 0.14	13.70	301.56392	 44.45687	-43.2	0.323	ac33891	146	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2428861.497581	1937.895884	12.39	 0.13	14.37	301.56408	 44.45761	 26.9	0.023	ac33924	158	33554432	1349388288	256	0.000700	25	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2428872.497174	1937.926020	12.36	 0.14	13.99	301.56441	 44.45781	-23.9	0.224	ac33950	132	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2428873.473624	1937.928695	12.32	99.00	14.22	301.56469	 44.45601	-33.9	0.240	ac33956	145	4096	1349451776	384	0.000700	12	16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2428879.480878	1937.945153	12.51	 0.17	13.28	301.56601	 44.45761	 45.6	0.518	ac33976	158	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429015.836142	1938.318729	12.41	 0.15	13.87	301.56570	 44.45759	 22.3	0.115	ac34255	130	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429022.811108	1938.337839	12.46	 0.19	12.78	301.56603	 44.45678	 41.2	0.283	ac34273	130	8192	1349388290	256	0.000700	13	1,11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429027.805647	1938.351522	12.43	 0.13	13.84	301.56392	 44.45709	-84.7	0.210	ac34283	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429050.744576	1938.414369	12.22	 0.13	13.23	301.56524	 44.45653	-78.9	0.108	ac34310	130	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429050.804138	1938.414532	12.48	 0.19	13.67	301.56348	 44.45670	-52.7	0.098	ac34311	146	0	1349453826	256	0.000700		1,11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429051.762667	1938.417158	12.35	 0.20	14.52	301.56489	 44.45728	 82.0	0.380	ac34314	151	0	1349453826	256	0.000700		1,11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429055.787583	1938.428185	12.24	 0.15	15.76	301.56500	 44.45730	-88.2	0.130	rh08346	152	0	1349454848	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
APASS_J200615.5+442725	2429063.785806	1938.450098	12.57	 0.25	13.60	301.56508	 44.45694	-85.0	0.168	rh08354	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429071.724094	1938.471847	12.33	 0.37	12.74	301.56810	 44.45613	 53.3	0.446	ac34343	132	8192	1349386242	384	0.000700	13	1,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429079.734034	1938.493792	12.25	 0.14	15.67	301.56457	 44.45726	-89.6	0.283	rh08379	152	0	1349454848	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
APASS_J200615.5+442725	2429084.741659	1938.507511	12.61	 0.18	14.04	301.56421	 44.45741	 47.2	0.236	ac34354	158	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429086.741796	1938.512991	12.36	 0.18	14.96	301.56339	 44.45704	-51.8	0.058	ac34356	130	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429105.639426	1938.564766	12.57	 0.21	13.72	301.56504	 44.45661	 78.6	0.230	ac34370	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429133.671488	1938.641566	12.35	 0.11	15.28	301.56474	 44.45703	-49.7	0.228	md29675	149	128	1349451779	641	0.000700	7	0,1,16,17,18,19,21,22,28,30	0,7,9
APASS_J200615.5+442725	2429133.671488	1938.641566	12.27	 0.20	15.63	301.56469	 44.45701	-47.5	0.562	mc29675	152	0	1349452800	704	0.000700		10,16,17,18,19,21,22,28,30	6,7,9
APASS_J200615.5+442725	2429140.642619	1938.660665	12.48	 0.28	16.19	301.56479	 44.45692	 16.1	0.293	md29681	149	75497600	1483603971	648	0.000700	7,23,26	0,1,17,18,19,21,22,27,28,30	3,7,9
APASS_J200615.5+442725	2429140.642619	1938.660665	12.24	 0.20	17.06	301.56475	 44.45701	 32.9	0.080	mc29681	152	0	1349452802	704	0.000700		1,10,16,17,18,19,21,22,28,30	6,7,9
APASS_J200615.5+442725	2429143.597685	1938.668761	12.27	 0.17	14.05	301.56629	 44.45730	 59.6	0.217	ac34413	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429144.647920	1938.671638	12.26	 0.13	13.08	301.56482	 44.45708	-51.5	0.169	mc29686	147	192	1349451776	645	0.000700	6,7	16,17,18,19,21,22,28,30	0,2,7,9
APASS_J200615.5+442725	2429152.584386	1938.693382	12.17	 0.30	12.20	301.56621	 44.45617	 20.9	0.425	ac34427	151	8320	1483604992	456	0.000700	7,13	10,17,18,19,21,22,27,28,30	3,6,7,8
APASS_J200615.5+442725	2429152.587847	1938.693391	12.14	 0.18	13.72	301.56449	 44.45707	 56.5	0.328	rh08460	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429153.589599	1938.696136	12.33	 0.15	14.45	301.56500	 44.45714	 45.7	0.119	rh08466	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429153.607604	1938.696185	12.15	 0.22	12.97	301.56348	 44.45842	-88.7	0.207	ac34434	132	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429155.564704	1938.701547	12.56	 0.22	12.59	301.56405	 44.45771	 65.8	0.375	ac34435	151	8192	1349388288	256	0.000700	13	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429155.644345	1938.701765	12.36	 0.16	13.20	301.56468	 44.45697	-50.5	0.197	rh08471	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429166.540812	1938.731619	12.30	 0.10	14.62	301.56414	 44.45706	 65.4	0.440	bm00914	152	0	1349454848	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
APASS_J200615.5+442725	2429166.583749	1938.731736	12.26	 0.19	14.62	301.56469	 44.45732	 21.3	0.205	bm00915	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429173.546212	1938.750812	12.46	 0.16	14.44	301.56449	 44.45669	 28.8	0.363	rh08479	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429173.548291	1938.750817	12.52	 0.27	12.70	301.56456	 44.45466	-37.6	0.655	ac34442	134	8192	1349388291	4352	0.000700	13	0,1,11,17,18,19,21,22,28,30	8,12
APASS_J200615.5+442725	2429174.550027	1938.753562	12.35	 0.21	13.60	301.56459	 44.45680	 62.9	0.437	rh08480	151	128	1349451776	385	0.000700	7	16,17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2429174.550373	1938.753563	12.18	 1.07	12.59	301.56481	 44.45782	 73.0	0.293	ac34443	134	12416	1349386240	385	0.000700	7,12,13	17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2429176.561810	1938.759073	12.26	 0.20	14.15	301.56476	 44.45721	-46.9	0.085	rh08484	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429176.603361	1938.759187	12.29	 0.24	13.49	301.56392	 44.45697	 70.5	0.403	rh08485	151	0	1349451778	384	0.000700		1,16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429177.503838	1938.761654	12.76	 0.28	13.15	301.55988	 44.45565	 55.7	0.633	bm00938	152	8396800	1349386242	4480	0.000700	13,23	1,17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2429177.555582	1938.761796	12.10	 0.13	13.84	301.56466	 44.45761	 43.6	0.127	rh08488	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429181.582948	1938.772830	12.34	 0.20	13.65	301.56400	 44.45714	 30.5	0.373	rh08494	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429182.535165	1938.775439	12.59	 0.18	13.24	301.56338	 44.45806	 20.3	0.238	ac34462	130	128	1483669504	392	0.000700	7	16,17,18,19,21,22,27,28,30	3,7,8
APASS_J200615.5+442725	2429182.541399	1938.775456	12.29	 0.15	13.87	301.56484	 44.45744	-37.4	0.199	rh08499	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429198.521288	1938.819236	12.56	 0.11	14.28	301.56475	 44.45717	-18.5	0.285	ac34504	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429204.509392	1938.835642	12.42	 0.14	13.42	301.56489	 44.45706	 54.9	0.204	mc29803	141	128	1349451778	645	0.000010	7	1,16,17,18,19,21,22,28,30	0,2,7,9
APASS_J200615.5+442725	2429204.510177	1938.835644	12.44	 0.13	14.49	301.56477	 44.45706	 49.5	0.251	rh08556	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429210.495251	1938.852042	12.58	 0.25	12.94	301.56733	 44.45684	-72.1	0.404	ac34540	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429212.495584	1938.857522	12.47	 0.25	13.38	301.56667	 44.45611	 57.1	0.182	ac34543	151	128	1483669504	392	0.000700	7	16,17,18,19,21,22,27,28,30	3,7,8
APASS_J200615.5+442725	2429212.536903	1938.857635	12.26	 0.30	12.37	301.56489	 44.45746	 78.7	0.366	mc29830	141	268492928	1080688642	645	0.000010	7,13,14,15,28	1,17,19,21,22,30	0,2,7,9
APASS_J200615.5+442725	2429213.497308	1938.860267	12.55	 0.18	13.69	301.56565	 44.45753	 31.4	0.094	ac34550	130	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429214.488298	1938.862982	12.32	 0.52	12.53	301.56330	 44.45596	 13.0	0.382	ac34552	134	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429217.493816	1938.871216	12.46	 0.19	12.67	301.56553	 44.45741	 39.9	0.163	ac34560	134	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429220.508684	1938.879476	12.49	 0.17	13.35	301.56374	 44.45666	 32.0	0.238	ac34572	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429223.500354	1938.887672	12.42	 0.15	14.32	301.56477	 44.45719	 -5.1	0.331	ac34575	130	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429224.491345	1938.890387	12.41	 0.21	13.10	301.56458	 44.45708	 20.7	0.341	ac34581	134	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429344.871416	1939.220196	12.40	 0.18	13.41	301.56475	 44.45632	-61.1	0.464	ac34829	130	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429351.866714	1939.239361	12.34	 0.12	13.24	301.56592	 44.45774	-89.0	0.621	ac34836	151	0	1349451778	4480	0.000700		1,16,17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2429384.830552	1939.329673	12.45	 0.25	13.63	301.56556	 44.45776	-68.8	0.485	ac34886	130	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429394.813742	1939.357024	12.47	 0.22	12.87	301.56414	 44.45663	 39.2	0.215	ac34904	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429397.805342	1939.365220	12.47	 0.17	13.77	301.56617	 44.45692	 44.5	0.299	ac34913	130	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429399.795817	1939.370673	12.51	 0.18	12.84	301.56498	 44.45876	-80.1	0.123	ac34920	134	8192	1349388289	256	0.000700	13	0,11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429419.804084	1939.425491	12.49	 0.31	12.63	301.56798	 44.45935	 62.5	0.257	ac34952	134	8192	1349388288	256	0.000700	13	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429421.803901	1939.430970	12.75	 0.14	14.32	301.56716	 44.45697	-76.6	0.107	rh08873	151	100663296	1349388291	256	0.000700	25,26	0,1,11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429421.804248	1939.430971	12.31	 0.12	13.00	301.56569	 44.45751	 63.6	0.398	ac34957	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429427.770104	1939.447315	12.30	 0.12	14.18	301.56717	 44.45725	 75.6	0.655	ac34962	151	0	1349451778	4480	0.000700		1,16,17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2429432.732060	1939.460910	12.18	 0.26	16.31	301.56473	 44.45737	 10.2	0.036	ir02870	149	33554944	1886257152	640	1.000000	9,25	17,18,19,21,22,28,29,30	7,9
APASS_J200615.5+442725	2429433.737331	1939.463664	12.26	 0.19	13.64	301.56692	 44.45930	-38.6	0.236	ac34971	130	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429446.745568	1939.499303	12.50	 0.41	12.69	301.56565	 44.45360	 32.5	0.611	ac34992	134	8192	1349386240	4480	0.000700	13	17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2429446.765850	1939.499358	12.39	 0.11	13.64	301.56537	 44.45740	 87.1	0.347	bm01359	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429446.812598	1939.499487	12.45	 0.13	13.24	301.56407	 44.45652	 45.5	0.373	bm01360	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429447.708933	1939.501942	12.46	 0.19	13.05	301.56403	 44.45617	 60.2	0.252	ac34996	158	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429447.751872	1939.502060	12.53	 0.25	13.11	301.56574	 44.45781	 70.5	0.328	ac34997	158	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429455.691469	1939.523812	12.34	 0.11	15.00	301.56436	 44.45722	 40.1	0.110	rh08948	152	0	1349454848	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
APASS_J200615.5+442725	2429455.713977	1939.523874	12.29	 0.10	13.96	301.56376	 44.45738	 72.5	0.245	ac35017	130	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429456.668680	1939.526490	12.38	 0.18	15.81	301.56468	 44.45690	  3.5	0.170	md30209	139	128	1483671552	520	0.000700	7	11,16,17,18,19,21,22,27,28,30	3,9
APASS_J200615.5+442725	2429457.672899	1939.529241	12.25	 0.14	16.28	301.56443	 44.45726	 33.7	0.171	md30210	149	0	1349453824	512	0.000700		11,16,17,18,19,21,22,28,30	9
APASS_J200615.5+442725	2429457.672899	1939.529241	12.20	 0.21	17.09	301.56475	 44.45702	 58.7	0.074	mc30210	152	0	1349452802	704	0.000700		1,10,16,17,18,19,21,22,28,30	6,7,9
APASS_J200615.5+442725	2429457.746311	1939.529442	12.50	 0.15	13.67	301.56389	 44.45734	 19.8	0.362	ac35025	134	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429459.748515	1939.534927	12.24	 0.12	13.42	301.56498	 44.45663	 -8.7	0.414	rh08970	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429459.800804	1939.535071	12.83	 0.49	13.27	301.56336	 44.45609	 58.5	0.358	ac35030	158	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429461.741022	1939.540386	12.30	 0.28	13.17	301.56593	 44.45722	 59.6	0.582	ac35036	158	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429464.650823	1939.548358	12.40	 0.15	14.56	301.56486	 44.45712	-84.0	0.346	ac35046	151	0	1349451779	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429464.688071	1939.548460	12.37	 0.15	14.78	301.56466	 44.45732	 69.4	0.189	bm01395	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429465.710443	1939.551261	12.47	 0.20	13.20	301.56475	 44.45543	 54.4	0.156	ai34846	161	0	1349451779	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429465.715637	1939.551276	12.38	 0.11	13.76	301.56448	 44.45698	 -7.2	0.463	rh09000	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429465.741262	1939.551346	12.38	 0.16	15.16	301.56439	 44.45710	 24.4	0.155	md30229	139	67108864	1349388291	512	0.000700	26	0,1,11,17,18,19,21,22,28,30	9
APASS_J200615.5+442725	2429466.740627	1939.554084	12.41	 0.08	14.80	301.56487	 44.45715	-10.6	0.440	rh09001	152	128	1349453824	257	0.000700	7	11,16,17,18,19,21,22,28,30	0,8
APASS_J200615.5+442725	2429467.766310	1939.556894	12.45	 0.20	13.26	301.56533	 44.45866	 45.1	0.284	ac35058	134	0	1349451778	384	0.000700		1,16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429476.683193	1939.581324	12.28	 0.26	12.68	301.55983	 44.45558	 24.2	0.268	bm01405	152	12591104	1349386242	384	0.000700	13,22,23	1,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429481.669736	1939.594986	12.51	 0.19	13.75	301.56457	 44.45689	  4.5	0.476	rh09004	151	128	1349451776	385	0.000700	7	16,17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2429485.709244	1939.606053	12.35	 0.09	14.40	301.56442	 44.45741	 32.3	0.096	bm01433	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429486.605900	1939.608509	12.26	 0.19	13.73	301.56412	 44.45721	  1.7	0.149	ac35082	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429486.745103	1939.608891	12.35	 0.22	14.54	301.56457	 44.45715	 40.2	0.299	ac35084	158	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429487.591053	1939.611208	12.11	 0.24	13.11	301.56236	 44.45789	-54.8	0.174	ac35086	134	128	1483671554	264	0.000700	7	1,11,16,17,18,19,21,22,27,28,30	3,8
APASS_J200615.5+442725	2429488.643036	1939.614091	12.31	 0.16	14.27	301.56514	 44.45693	-35.8	0.046	rh09030	152	33554432	1349388288	256	0.000700	25	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429493.656047	1939.627825	12.16	 0.27	12.29	301.56410	 44.45786	-76.1	0.080	ac35098	130	8192	1349386242	384	0.000700	13	1,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429498.574852	1939.641301	12.59	 0.27	13.10	301.56436	 44.45563	  6.7	0.382	ac35102	130	33554432	1349386240	384	0.000700	25	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429498.667503	1939.641555	12.29	 0.28	12.62	301.56457	 44.45690	-10.8	0.478	bm01468	152	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429499.653489	1939.644256	12.25	 0.13	13.80	301.56443	 44.45662	-89.6	0.101	rh09054	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429509.600652	1939.671509	12.39	 0.15	12.98	301.56390	 44.45671	 47.1	0.518	bm01484	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429512.543741	1939.679572	12.77	 0.25	13.21	301.56616	 44.45696	-72.3	0.093	rh09065	150	8320	1349388288	257	0.000700	7,13	11,17,18,19,21,22,28,30	0,8
APASS_J200615.5+442725	2429512.632733	1939.679816	12.31	 0.16	13.44	301.56673	 44.45819	-10.7	0.209	ac35125	134	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429512.635301	1939.679823	12.70	 0.69	12.70	301.56506	 44.45708	-27.4	0.286	rh09068	150	8320	1349388288	257	0.007500	7,13	11,17,18,19,21,22,28,30	0,8
APASS_J200615.5+442725	2429512.706661	1939.680018	12.53	 0.67	12.74	301.56507	 44.45657	-43.3	0.244	rh09071	150	8320	1349386240	385	0.007500	7,13	17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2429513.584624	1939.682424	12.34	 1.41	12.77	301.56578	 44.45638	-50.5	0.413	rh09076	150	268447872	1349386240	385	0.007500	7,12,13,28	17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2429513.624099	1939.682532	12.69	 0.42	12.91	301.56496	 44.45643	-35.3	0.164	rh09077	150	10368	1349386240	385	0.007500	7,11,13	17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2429518.550101	1939.696028	12.46	 0.51	13.35	301.56607	 44.45663	-37.3	0.480	rh09088	150	128	1349451778	385	0.000700	7	1,16,17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2429518.656059	1939.696318	12.45	 0.67	12.83	301.56395	 44.45702	-65.0	0.345	rh09090	150	8320	1349386240	385	0.007500	7,13	17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2429518.699341	1939.696437	12.29	 0.20	13.30	301.56619	 44.45650	-43.5	0.482	rh09091	150	128	1349451776	385	0.007500	7	16,17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2429518.763055	1939.696611	12.36	 0.17	13.61	301.56552	 44.45638	-34.1	0.449	rh09092	150	128	1349451776	385	0.007500	7	16,17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2429521.550155	1939.704247	12.34	 0.10	13.79	301.56486	 44.45714	 59.2	0.112	ac35144	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429522.527514	1939.706925	12.06	 0.26	12.06	301.56091	 44.45731	-69.2	0.571	bm01513	143	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429522.548094	1939.706981	12.48	 0.13	12.80	301.56493	 44.45493	-72.7	0.257	ac35149	130	8192	1349388288	256	0.000700	13	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429522.614577	1939.707163	12.48	 0.13	14.33	301.56482	 44.45688	 29.7	0.115	ac35150	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429526.545729	1939.717934	12.43	 0.12	14.93	301.56457	 44.45722	 -9.5	0.354	rh09135	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429528.574495	1939.723492	12.67	 0.25	13.18	301.56638	 44.45947	-26.6	0.387	ac35176	134	67108864	1349386243	384	0.000700	26	0,1,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429528.575880	1939.723496	12.21	 0.11	14.82	301.56449	 44.45644	  2.8	0.315	rh09142	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429529.523456	1939.726092	12.31	 0.16	14.52	301.56488	 44.45735	 82.6	0.527	bm01542	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429529.528453	1939.726105	12.53	 0.24	13.02	301.56408	 44.45818	 73.5	0.059	ac35181	130	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2429529.563622	1939.726202	12.16	 0.13	14.15	301.56441	 44.45755	 61.0	0.319	bm01543	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429542.577377	1939.761856	12.05	 0.25	12.05	301.56328	 44.45734	 62.4	0.098	ac35198	151	8192	1349388288	256	0.000700	13	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429547.524759	1939.775410	12.39	 0.18	14.08	301.56480	 44.45829	  1.9	0.388	ac35209	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2429547.543192	1939.775461	12.31	 0.10	15.71	301.56454	 44.45701	 76.9	0.076	mc30421	152	0	1349454848	576	0.000010		10,11,16,17,18,19,21,22,28,30	6,9
