title  Photometry data for N0302221335 from search centered on 20_06_15.4553_+44_27_24.793 using the gsc2.3.2 calibration catalog
REF	Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
N0302221335	2430996.554067	1943.742614	12.34	 0.19	14.14	301.56445	 44.45742	 64.0	0.271	ac37997	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2430997.563077	1943.745378	12.14	 0.17	13.23	301.56407	 44.45663	 46.6	0.474	ac38000	166	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431003.581463	1943.761867	12.06	 0.29	12.26	301.56414	 44.45712	-67.0	0.042	ai38399	164	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431028.499022	1943.830134	12.23	 0.20	13.44	301.56608	 44.45719	 52.5	0.310	ac38037	108	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431199.846148	1944.298760	12.59	 2.43	15.07	301.55187	 44.47037	-78.6	0.177	ai38811	167	277876736	1349410816	0	0.000700	12,20,23,28	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431210.805508	1944.328704	12.85	 0.31	13.05	301.56400	 44.45445	-87.2	0.282	ac38387	108	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431227.809382	1944.375162	12.25	 0.38	12.81	301.56612	 44.45662	 68.2	0.189	ai38860	165	0	1349476354	0	0.000700		1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431229.770076	1944.380519	12.55	 0.34	12.56	301.56338	 44.45712	 80.2	0.560	rh12422	143	67117120	1349410819	0	0.000010	6,13,26	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431229.788775	1944.380570	12.23	 0.35	13.98	301.56469	 44.45720	 -1.2	0.266	rh12423	108	128	1349476352	0	0.000010	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431230.820027	1944.383388	12.42	 0.29	14.35	301.56471	 44.45732	  0.0	0.342	rh12429	108	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431231.763667	1944.385966	12.43	 0.27	13.44	301.56352	 44.45732	-29.1	0.560	ac38427	98	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431231.792409	1944.386045	12.35	 0.27	14.06	301.56446	 44.45720	 -8.0	0.324	rh12434	108	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431236.777596	1944.399666	12.25	99.00	13.67	301.56497	 44.45730	 -6.2	0.389	rh12437	108	4096	1349476352	0	0.000700	12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431236.795257	1944.399714	11.35	 0.19	11.35	301.56463	 44.45725	 15.2	0.628	rh12438	143	24768	1349410816	0	0.000700	6,7,13,14	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431239.793432	1944.407906	12.31	 0.28	13.04	301.56331	 44.45795	-62.4	0.465	ac38434	135	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431243.766063	1944.418760	12.20	 0.36	12.35	301.56409	 44.45642	  0.1	0.145	ai38887	167	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431246.709173	1944.426801	12.16	 0.35	12.35	301.56641	 44.45616	-59.4	0.579	ac38446	98	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431255.805128	1944.451653	12.62	 0.36	13.28	301.56458	 44.45666	 16.9	0.031	ac38468	98	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431259.783972	1944.462525	12.09	 0.37	13.31	301.56757	 44.45680	 79.1	0.134	ai38912	164	0	1349476354	0	0.000700		1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431264.740374	1944.476067	12.28	 0.22	13.76	301.56362	 44.45841	-55.0	0.519	ac38473	139	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431268.689421	1944.486856	12.17	 2.25	12.73	301.56410	 44.45771	 86.7	0.304	ai38917	168	6144	1349410818	0	0.000700	11,12	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431268.710198	1944.486913	12.18	99.00	13.09	301.56450	 44.45734	-11.7	0.347	rh12459	108	4096	1349476352	0	0.000700	12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431269.757019	1944.489773	12.55	 0.31	12.80	301.56777	 44.45807	 63.0	0.441	ai38920	164	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431272.753772	1944.497961	12.34	 0.28	13.23	301.56550	 44.45684	-64.0	0.338	ac38483	108	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431273.697399	1944.500539	12.42	 0.22	12.75	301.56551	 44.45610	 37.4	0.332	ac38485	127	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431281.685822	1944.522366	11.94	 0.32	11.94	301.56450	 44.45745	-14.4	0.347	rh12483	108	8192	1349412864	0	0.000010	13	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431281.700366	1944.522405	12.23	 0.30	13.04	301.56461	 44.45653	 12.2	0.402	rh12484	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431281.720451	1944.522460	12.01	 1.20	12.11	301.56543	 44.45867	 28.6	0.473	rh12485	143	28736	1349410819	0	0.000010	6,12,13,14	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431282.670997	1944.525057	11.96	99.00	12.29	301.56594	 44.45503	-48.7	0.386	ac38496	98	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431285.638638	1944.533166	12.36	 0.21	13.39	301.56475	 44.45686	-14.1	0.284	rh12490	145	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431285.716206	1944.533378	12.65	 1.01	12.69	301.56351	 44.45632	 42.3	0.282	rh12492	145	14336	1349412867	0	0.000700	11,12,13	0,1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431285.720015	1944.533388	12.28	 0.29	13.36	301.56548	 44.45719	-66.4	0.184	ac38498	127	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431286.620002	1944.535847	12.29	 0.25	13.37	301.56471	 44.45715	-11.8	0.344	rh12494	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431286.720771	1944.536122	11.91	 0.32	13.34	301.57084	 44.45625	 63.0	0.377	ai38943	164	0	1349478403	0	0.000700		0,1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431286.722502	1944.536127	12.53	 3.21	12.57	301.56635	 44.45725	 87.2	0.634	rh12497	143	14464	1349410816	0	0.000010	7,11,12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431288.734398	1944.541624	12.26	99.00	13.74	301.56483	 44.45708	 -9.4	0.252	rh12506	143	6272	1349410816	0	0.000010	7,11,12	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431288.744441	1944.541651	12.40	 0.24	13.94	301.56450	 44.45725	-66.6	0.409	ac38505	166	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431289.735152	1944.544358	12.27	 1.01	13.39	301.56454	 44.45694	 -8.5	0.423	rh12509	143	4224	1349476352	0	0.000010	7,12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431290.777457	1944.547206	12.08	 0.29	12.66	301.56458	 44.45806	 11.3	0.627	rh12515	143	16512	1349478402	0	0.000010	7,14	1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431293.705607	1944.555207	12.33	 0.22	14.55	301.56542	 44.45707	-57.2	0.347	ac38514	108	0	1349476354	0	0.000694		1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431293.713571	1944.555228	11.34	 0.33	13.74	301.57420	 44.45736	 69.6	0.522	ai38956	164	33554432	1349410819	0	0.000010	25	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431293.752009	1944.555333	12.15	99.00	13.43	301.56455	 44.45725	-18.5	0.373	rh12526	143	6272	1349412864	0	0.000010	7,11,12	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431294.786001	1944.558158	12.49	 0.34	13.26	301.56568	 44.45587	 28.6	0.221	ai38959	164	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431297.610258	1944.565875	12.27	 0.20	12.78	301.56347	 44.45696	 43.9	0.189	ac38521	98	33554432	1349410816	0	0.000700	25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431297.676398	1944.566056	12.24	 0.30	16.02	301.56473	 44.45716	-12.5	0.176	rh12541	108	0	1349479424	0	0.000700		10,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431297.758466	1944.566280	12.29	99.00	13.66	301.56463	 44.45752	 12.1	0.378	rh12543	143	6272	1349410816	0	0.000010	7,11,12	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431303.596722	1944.582231	12.90	 0.35	13.25	301.55745	 44.45676	-80.3	0.607	rh12551	143	8192	23988226	0	0.000010	13	1,11,17,18,19,21,22,24	UNINIT
N0302221335	2431303.617499	1944.582288	12.15	 0.33	12.76	301.56623	 44.45728	 76.0	0.594	rh12552	143	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431303.638276	1944.582345	12.31	 0.30	12.88	301.56942	 44.45660	 83.3	0.523	rh12553	143	0	1349478402	0	0.000010		1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431303.652820	1944.582385	12.76	 0.36	12.89	301.56931	 44.45741	-84.9	0.688	rh12554	143	8192	1349412867	0	0.000010	13	0,1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431303.666670	1944.582423	12.12	 0.31	13.05	301.56634	 44.45737	 86.7	0.622	rh12555	143	0	1349478400	0	0.000010		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431303.668056	1944.582426	12.37	 0.31	13.49	301.56476	 44.45685	-49.2	0.167	ac38528	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431303.678444	1944.582455	12.39	 0.33	12.39	301.56529	 44.45604	 89.0	0.540	rh12556	143	8192	1349412864	0	0.000010	13	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431303.704068	1944.582525	12.28	 1.10	13.45	301.56584	 44.45648	-10.5	0.414	rh12557	108	6144	1349410816	0	0.000010	11,12	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431303.717920	1944.582563	12.29	 0.33	13.83	301.56456	 44.45734	-18.4	0.221	rh12558	108	0	1349478400	0	0.000010		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431303.740774	1944.582625	12.17	 0.30	13.60	301.56473	 44.45757	-17.9	0.325	rh12559	108	0	1349478400	0	0.000010		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431303.756011	1944.582667	12.40	 2.32	12.51	301.56289	 44.45410	 14.0	0.369	rh12560	143	8419456	1483630595	0	0.000010	7,11,12,13,14,23	0,1,11,13,14,17,18,19,21,22,27,28,30	UNINIT
N0302221335	2431303.784058	1944.582743	12.19	 0.31	12.77	301.56512	 44.46075	-55.3	0.182	ai38974	168	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431307.592069	1944.593148	12.58	 0.42	12.79	301.56802	 44.45964	 -9.7	0.267	rh12563	143	276834304	1349410818	0	0.000010	11,13,23,28	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431311.608181	1944.604121	12.29	 0.28	13.37	301.56457	 44.45705	-29.2	0.329	rh12570	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431311.702368	1944.604378	12.24	 0.22	13.85	301.56429	 44.45750	-27.2	0.207	rh12574	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431311.736995	1944.604473	12.05	 0.39	12.63	301.56455	 44.45724	  7.1	0.674	rh12576	143	16384	1349412864	0	0.000010	14	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431311.751539	1944.604512	12.28	 0.28	13.37	301.56488	 44.45690	-87.2	0.675	rh12577	143	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431311.789630	1944.604616	12.36	 0.29	13.75	301.56403	 44.45682	-28.8	0.237	rh12580	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431312.575674	1944.606764	12.33	 0.22	13.06	301.56453	 44.45720	-11.9	0.420	rh12582	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431312.604069	1944.606842	12.33	 2.89	12.52	301.56579	 44.45745	  9.7	0.679	rh12584	143	30720	1349412864	0	0.000010	11,12,13,14	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431312.615496	1944.606873	11.75	 0.34	13.04	301.56549	 44.45743	 73.6	0.401	ai38985	164	0	1349478403	0	0.000700		0,1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431312.655318	1944.606982	12.23	 0.24	13.25	301.56489	 44.45719	-18.5	0.452	rh12587	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431312.668477	1944.607018	12.12	 1.85	12.38	301.56418	 44.45863	 22.7	0.491	rh12588	143	28672	1349412866	0	0.000010	12,13,14	1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431312.703797	1944.607114	12.14	 0.42	12.66	301.57112	 44.45564	-61.7	0.662	ai38986	164	33554432	1349410818	0	0.000700	25	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431312.710722	1944.607133	12.33	 0.28	13.89	301.56504	 44.45676	-24.1	0.428	rh12591	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431312.749851	1944.607240	12.48	 0.31	12.55	301.57486	 44.45928	 72.7	0.633	ai38987	164	41951232	1349410816	0	0.000700	13,23,25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431312.771667	1944.607300	12.19	 0.30	13.65	301.56506	 44.45740	-12.9	0.186	rh12595	108	0	1349478400	0	0.000010		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431314.593074	1944.612276	12.21	 0.27	12.65	301.56538	 44.45652	-16.3	0.641	rh12598	108	67117056	1349410819	0	0.000010	13,26	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431314.670640	1944.612488	12.08	 2.66	12.33	301.56570	 44.45715	-30.2	0.563	rh12601	108	12288	1349410816	0	0.000010	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431315.645057	1944.615150	11.96	 0.19	13.06	301.57535	 44.45745	 85.2	0.476	ai38995	164	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431315.683493	1944.615255	12.19	 0.26	12.83	301.56459	 44.45750	 -7.2	0.410	rh12607	108	0	1349476352	0	0.003472		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431315.726777	1944.615374	12.19	 0.59	12.31	301.56091	 44.45694	-54.5	0.354	ai38996	168	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431318.736592	1944.623597	12.28	 0.28	13.33	301.56543	 44.45659	 -9.3	0.216	rh12620	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431321.594387	1944.631405	11.94	 0.26	13.42	301.57369	 44.45773	 73.9	0.514	ai39007	164	33554432	1349412867	0	0.000010	25	0,1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431321.613431	1944.631457	12.20	 0.26	13.36	301.56491	 44.45686	 -2.1	0.280	rh12625	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431321.627282	1944.631495	12.18	 4.34	12.54	301.56571	 44.45808	 27.5	0.527	rh12626	143	30720	1349412866	0	0.000010	11,12,13,14	1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431321.652214	1944.631563	12.37	 0.36	12.95	301.56375	 44.45682	 84.2	0.453	rh12627	143	67108864	1349410819	0	0.000010	26	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431321.674722	1944.631625	12.31	 0.28	14.52	301.56431	 44.45804	-62.0	0.296	ac38561	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431321.686149	1944.631656	12.39	 0.31	14.05	301.56470	 44.45700	-12.1	0.345	rh12629	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431321.720776	1944.631751	12.42	 1.85	12.87	301.56507	 44.45835	  4.4	0.470	rh12631	143	67137664	1483630595	0	0.000010	7,12,13,14,26	0,1,11,13,14,17,18,19,21,22,27,28,30	UNINIT
N0302221335	2431322.582995	1944.634107	12.40	 0.24	14.28	301.56485	 44.45716	-10.4	0.229	rh12635	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431322.603771	1944.634163	12.42	99.00	13.06	301.56607	 44.45961	  9.7	0.313	rh12636	143	75517952	1349412867	0	0.000010	12,14,23,26	0,1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431322.631474	1944.634239	12.89	 2.16	12.92	301.56723	 44.45658	 63.7	0.456	rh12637	143	12288	1349412867	0	0.000010	12,13	0,1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431322.666101	1944.634334	12.23	 0.31	13.77	301.56473	 44.45755	-23.0	0.265	rh12639	108	0	1349478400	0	0.000010		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431322.707653	1944.634447	12.00	 0.37	12.93	301.56478	 44.45747	 11.2	0.667	rh12641	143	16384	1349476352	0	0.000010	14	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431323.604500	1944.636898	12.20	 0.28	13.30	301.56494	 44.45771	  4.2	0.288	rh12645	108	0	1349478400	0	0.000010		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431323.625276	1944.636954	11.99	99.00	12.63	301.56523	 44.45684	  6.0	0.595	rh12646	143	20480	1349476352	0	0.000010	12,14	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431323.664750	1944.637062	12.62	 0.38	12.71	301.56443	 44.45682	 83.9	0.328	rh12647	143	8192	1349412867	0	0.000010	13	0,1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431323.701513	1944.637163	12.28	 0.40	13.37	301.56515	 44.45737	-14.1	0.406	rh12649	108	0	1349476352	0	0.000116		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431323.707689	1944.637179	12.35	 0.31	13.17	301.56592	 44.45743	 53.9	0.184	ac38570	135	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431327.670967	1944.648008	12.07	 0.29	12.28	301.56547	 44.45752	 -0.5	0.082	fa08468	164	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431327.696395	1944.648078	12.11	 0.25	13.19	301.56754	 44.45847	-89.7	0.438	ai39023	168	33554432	1349410818	0	0.000700	25	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431327.795625	1944.648349	11.70	 0.49	11.80	301.55722	 44.45674	 80.9	0.546	fa08471	168	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431329.568683	1944.653193	12.47	 0.42	13.05	301.56411	 44.45666	 88.3	0.636	rh12656	143	0	1349412864	0	0.000700		11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431329.591537	1944.653256	12.28	 0.26	13.31	301.56492	 44.45683	 30.6	0.531	rh12657	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431333.617621	1944.664256	12.36	 0.26	12.83	301.56689	 44.45785	 20.5	0.272	ac38590	135	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431333.661251	1944.664375	12.25	 0.29	12.40	301.56348	 44.45762	 66.0	0.373	ac38591	135	8192	1349412864	0	0.000700	13	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431340.286519	1944.682477	12.25	 0.31	13.18	301.56264	 44.46466	 63.6	0.450	ax04326	158	1342210048	1080713219	0	0.000700	15,28,30	0,1,13,14,17,19,21,22,30	UNINIT
N0302221335	2431340.556158	1944.683214	12.17	 0.48	12.43	301.56459	 44.45721	-34.9	0.735	ac38597	108	33562624	1349410816	0	0.000700	13,25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431340.564895	1944.683237	12.19	 2.15	12.35	301.56451	 44.45912	 -7.4	0.341	rh12667	108	8401024	1349410816	0	0.000010	7,12,13,23	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431341.557219	1944.685949	12.12	99.00	13.06	301.56495	 44.45703	 -8.1	0.369	rh12670	108	4224	1479499776	0	0.000010	7,12	13,14,16,17,18,19,21,27,28,30	UNINIT
N0302221335	2431341.627164	1944.686140	12.43	 0.21	13.30	301.56472	 44.45691	-10.8	0.293	rh12676	108	0	1349478400	0	0.000010		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431342.619914	1944.688852	12.26	 0.27	12.68	301.56628	 44.45807	-48.5	0.212	ai39051	164	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431342.697825	1944.689065	12.29	 0.33	13.49	301.56488	 44.45714	-11.7	0.417	rh12680	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431342.708904	1944.689095	12.11	 0.38	12.96	301.56489	 44.45743	 10.5	0.602	rh12681	143	16384	1349476352	0	0.006944	14	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431343.560030	1944.691421	12.22	 0.38	13.19	301.56507	 44.45699	-18.1	0.395	rh12683	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431343.562454	1944.691427	12.00	 0.37	13.48	301.57234	 44.45757	 81.5	0.493	ai39056	164	0	1349478401	0	0.000700		0,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431343.601582	1944.691534	12.31	 0.35	13.48	301.56474	 44.45726	-13.9	0.397	rh12686	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431343.618896	1944.691582	12.07	 0.51	12.19	301.56571	 44.45749	 26.4	0.389	rh12687	143	26624	1349412866	0	0.000010	11,13,14	1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431343.639325	1944.691637	12.29	 0.27	14.13	301.56424	 44.45663	 79.6	0.577	ac38613	166	67108864	1349410819	0	0.000700	26	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431343.663910	1944.691705	12.37	 0.29	13.92	301.56490	 44.45699	-15.6	0.294	rh12690	108	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431344.534772	1944.694084	12.10	 0.18	12.88	301.56822	 44.45712	 83.8	0.606	rh12692	143	41959424	1349412864	0	0.000700	14,23,25	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431344.547584	1944.694119	12.30	 0.31	13.69	301.56376	 44.45763	 75.3	0.275	ai39058	165	0	1349478403	0	0.000700		0,1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431344.554856	1944.694139	12.25	 0.32	13.56	301.56443	 44.45719	 -9.8	0.303	rh12693	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431344.623416	1944.694326	12.18	 0.31	13.39	301.56566	 44.45649	-70.7	0.320	ac38615	146	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431345.564916	1944.696899	12.30	 0.24	14.08	301.56412	 44.45762	-65.9	0.594	ac38619	98	0	1349478402	0	0.000700		1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431345.627244	1944.697069	12.78	 0.53	12.83	301.56312	 44.45668	 31.6	0.272	ac38620	135	8192	1349412864	0	0.000700	13	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431349.656398	1944.708078	12.31	 0.42	13.30	301.56447	 44.45670	 -9.1	0.300	rh12699	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431350.544223	1944.710503	11.64	 0.48	11.64	301.56418	 44.45703	 -1.7	0.298	rh12703	108	8192	1349412864	0	0.000010	13	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431350.558075	1944.710541	12.40	 2.49	12.53	301.56613	 44.46070	 22.4	0.571	rh12704	143	276854784	1349410818	0	0.000010	11,12,13,14,23,28	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431350.566039	1944.710563	12.49	 0.28	14.39	301.56498	 44.45699	-73.2	0.413	ac38623	98	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431350.589585	1944.710627	12.27	 0.23	13.93	301.56450	 44.45709	-19.5	0.283	rh12706	143	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431350.621094	1944.710713	12.23	 3.12	12.33	301.56347	 44.45741	  4.1	0.553	rh12707	143	33568768	1349410818	0	0.000010	11,12,13,25	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431350.648104	1944.710787	12.35	 0.30	13.50	301.56470	 44.45736	-24.8	0.338	rh12709	143	0	1349476352	0	0.000010		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431350.668187	1944.710842	12.23	 3.18	12.40	301.56367	 44.45264	 28.1	0.665	rh12710	143	310409216	1349410818	0	0.000010	11,12,13,14,23,25,28	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2431352.542175	1944.715962	12.20	 0.23	13.44	301.56518	 44.45738	 10.6	0.288	rh12715	143	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2431352.551870	1944.715989	12.49	 0.25	13.20	301.56517	 44.45797	-81.1	0.140	ac38627	135	0	1349478402	0	0.000700		1,11,13,14,16,17,18,19,21,22,28,30	UNINIT
