title  Photometry data for K8462852 from search centered on KIC8462852 using the kepler calibration catalog
REF	Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
K8462852	2415683.550660	1901.816577	12.07	 0.36	13.40	301.56519	 44.45733	 29.0	0.500	i27852	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2415684.032306	1901.817897	12.18	 0.33	12.77	301.56453	 44.45693	 17.7	0.257	i27849	164	640	1894723584	657	1.000000	7,9	12,13,16,17,18,19,21,22,23,28,29,30	0,4,7,9
K8462852	2415692.610168	1901.841398	12.01	 2.35	12.29	301.56020	 44.45808	-74.1	0.537	ac01949	164	12288	1357787136	384	0.000700	12,13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2415693.470620	1901.843755	11.93	 0.36	12.98	301.56396	 44.45640	-25.5	0.247	ac01954	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2415696.563744	1901.852229	12.28	 0.33	12.35	301.56180	 44.45722	-79.8	0.323	ac01966	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2415699.510747	1901.860303	11.99	 0.33	13.12	301.56579	 44.45716	-28.8	0.241	ac01974	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2415699.583115	1901.860502	11.55	 0.25	14.00	301.56723	 44.45853	 56.3	0.637	i27950	164	41943168	1357787138	4753	0.000010	7,23,25	1,12,13,17,18,19,21,22,23,28,30	0,4,7,9,12
K8462852	2415704.535295	1901.874069	12.10	 0.37	13.00	301.56437	 44.45703	 34.0	0.503	i27961	164	128	1353658368	657	0.000700	7	12,13,16,17,18,19,21,23,28,30	0,4,7,9
K8462852	2415709.556382	1901.887826	12.08	 0.34	13.19	301.56529	 44.45627	-59.8	0.332	ac01984	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2415716.514094	1901.906888	12.10	 0.38	12.17	301.56236	 44.46007	 52.0	0.506	ac02007	164	41951232	1357787138	384	0.000700	13,23,25	1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2415717.455917	1901.909468	12.12	 0.29	13.38	301.56496	 44.45705	-51.2	0.199	ac02014	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2415720.497452	1901.917801	12.39	 0.36	13.02	301.56330	 44.45644	-67.1	0.284	ac02030	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2415883.719095	1902.364984	12.20	 0.21	14.15	301.56474	 44.45722	 24.4	0.395	i28791	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2415883.749914	1902.365068	11.91	 0.30	15.46	301.56474	 44.45727	 21.3	0.255	i28793	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2415885.793718	1902.370668	12.27	 0.30	12.73	301.56401	 44.45773	-87.1	0.356	ac02554	164	8192	1357787138	384	0.000700	13	1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2415900.729540	1902.411588	11.46	 0.43	11.46	301.57162	 44.45900	 86.3	0.623	ac02592	164	8396800	1357787136	4480	0.000700	13,23	12,13,17,18,19,21,22,23,28,30	7,8,12
K8462852	2415921.634266	1902.468861	12.15	 0.29	13.25	301.56498	 44.45703	 47.7	0.374	i28910	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2415921.663354	1902.468941	12.05	 0.36	14.17	301.56468	 44.45706	-85.1	0.172	i28911	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2415921.722223	1902.469102	12.07	 0.32	13.99	301.56512	 44.45710	-77.1	0.141	i28912	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2415928.814510	1902.488533	11.97	 0.34	14.94	301.56488	 44.45731	 61.9	0.171	i28922	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2415941.779740	1902.524054	12.10	 0.33	12.37	301.56245	 44.45729	-89.6	0.048	ac02678	164	33562624	1357787136	384	0.000700	13,25	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2415945.641365	1902.534634	12.05	 0.24	14.20	301.56479	 44.45709	-20.8	0.282	a06032	164	1342210048	1089089536	640	0.007500	15,28,30	12,13,17,19,21,22,23,30	7,9
K8462852	2415970.577723	1902.602953	12.01	 0.28	14.74	301.56473	 44.45724	 87.6	0.139	i29064	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2415970.646286	1902.603141	12.22	 0.30	13.05	301.55960	 44.45769	 74.1	0.413	i29068	164	8388736	1357787139	657	0.000700	7,23	0,1,12,13,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2415975.807169	1902.617280	11.89	 0.38	14.64	301.56464	 44.45705	 64.7	0.108	i29105	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2415975.817557	1902.617308	12.07	 0.17	13.29	301.56463	 44.45732	 84.1	0.262	i29106	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2415975.868806	1902.617449	12.20	 0.21	12.45	301.56350	 44.45768	-27.0	0.101	i29108	164	44048512	1357787138	656	0.000700	7,13,21,23,25	1,12,13,17,18,19,21,22,23,28,30	4,7,9
K8462852	2415985.646863	1902.644238	12.49	 0.45	13.26	301.56790	 44.45957	 68.4	0.563	i29146	164	75497600	1357789187	529	0.000700	7,23,26	0,1,11,12,13,17,18,19,21,22,23,28,30	0,4,9
K8462852	2415989.545184	1902.654918	11.93	 0.50	14.74	301.56467	 44.45711	 41.7	0.209	i29179	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2415989.667072	1902.655252	11.87	 0.33	15.43	301.56475	 44.45725	-43.2	0.087	i29182	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2415989.752255	1902.655486	12.22	 0.41	13.31	301.56489	 44.45725	 60.4	0.345	i29186	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416030.491797	1902.767101	11.83	 2.25	12.78	301.56640	 44.45754	 40.7	0.105	i29322	164	369137792	1082798083	657	0.000700	7,11,12,15,25,26,28	0,1,12,13,17,19,23,30	0,4,7,9
K8462852	2416030.539927	1902.767233	12.18	 0.33	12.69	301.56256	 44.45626	 56.2	0.269	ac02865	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2416030.589443	1902.767368	12.05	 2.48	12.10	301.56400	 44.45940	 14.0	0.267	ac02866	164	12288	1357787136	384	0.000700	12,13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416032.665278	1902.773056	12.30	 1.87	12.58	301.56305	 44.45517	 31.6	0.509	ac02882	164	67121152	1357787139	384	0.000700	12,13,26	0,1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416032.727259	1902.773225	12.72	 0.30	13.38	301.56413	 44.45828	 17.8	0.465	ac02883	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2416033.557592	1902.775500	11.89	 0.32	13.09	301.56431	 44.45624	-11.2	0.187	ac02888	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2416044.597056	1902.805745	12.58	 1.25	12.58	301.56549	 44.45861	 73.3	0.223	ac02918	164	33566720	1357787138	384	0.000700	12,13,25	1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416044.659383	1902.805916	11.95	 0.32	12.39	301.56531	 44.45924	 31.0	0.428	ac02920	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416052.531234	1902.827483	12.01	 0.41	13.42	301.56478	 44.45760	  1.5	0.318	ac02946	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2416055.541952	1902.835731	12.07	99.00	14.80	301.56493	 44.45707	-45.9	0.332	i29486	96	4224	1357852672	657	0.000700	7,12	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416061.462274	1902.851951	12.21	 1.27	12.24	301.56870	 44.45395	 53.7	0.549	ac02977	164	12288	1357787138	384	0.000700	12,13	1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416061.515598	1902.852098	12.08	 0.31	12.79	301.56516	 44.45728	-63.4	0.247	ac02978	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2416082.447245	1902.909445	12.29	 0.23	12.95	301.56484	 44.45770	-25.4	0.302	ac03018	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2416090.451362	1902.931374	12.10	 0.35	12.52	301.56478	 44.45613	 24.1	0.502	ac03048	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416108.459668	1902.980711	12.24	 0.43	13.32	301.56409	 44.45686	 20.6	0.215	ac03100	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2416111.445832	1902.988893	11.87	 0.95	11.93	301.56011	 44.45498	 43.9	0.469	ac03104	164	8320	1357787136	385	0.000700	7,13	12,13,17,18,19,21,22,23,28,30	0,7,8
K8462852	2416148.912928	1903.091542	12.01	 0.27	13.76	301.56505	 44.45741	-48.6	0.271	i29936	96	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416148.952749	1903.091651	11.94	 0.36	13.11	301.56483	 44.45745	 79.0	0.196	i29938	96	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416170.815497	1903.151549	12.10	 0.25	13.06	301.56462	 44.45701	 66.6	0.171	i30096	164	1342210176	1089089536	657	0.000700	7,15,28,30	12,13,17,19,21,22,23,30	0,4,7,9
K8462852	2416170.894102	1903.151765	12.01	 0.25	14.75	301.56485	 44.45722	 28.0	0.109	i30098	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416180.861054	1903.179071	11.96	 0.28	14.30	301.56492	 44.45728	-87.1	0.245	i30163	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416180.893258	1903.179160	12.16	 0.29	13.30	301.56510	 44.45728	 19.5	0.505	i30165	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416180.921999	1903.179238	12.01	 0.34	13.58	301.56452	 44.45721	-67.2	0.121	i30167	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416199.822804	1903.231021	11.94	 0.31	14.49	301.56471	 44.45743	-64.6	0.222	i30221	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416199.901756	1903.231238	12.16	 0.28	12.94	301.56536	 44.45759	-81.7	0.375	i30224	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416217.753864	1903.280148	11.82	 0.34	12.75	301.56484	 44.45718	-76.3	0.271	i30302	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416217.772564	1903.280199	12.10	 0.38	12.77	301.56456	 44.45746	 74.5	0.222	i30304	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416226.839435	1903.305040	11.85	 0.35	15.22	301.56473	 44.45723	 49.1	0.208	i30360	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416233.769722	1903.324027	11.90	 0.31	15.23	301.56480	 44.45727	 57.1	0.111	i30388	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416235.773701	1903.329517	12.01	 0.28	14.88	301.56471	 44.45721	 32.9	0.155	i30407	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416244.769965	1903.354164	11.91	 0.31	12.61	301.56469	 44.45757	 60.6	0.213	i30448	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416252.747793	1903.376021	12.10	 0.28	13.35	301.56475	 44.45732	-12.3	0.255	i30505	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416256.695152	1903.386836	11.98	 0.31	13.75	301.56527	 44.45714	 21.7	0.073	i30540	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416256.711774	1903.386882	12.05	 0.32	13.94	301.56486	 44.45726	 34.6	0.266	i30541	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416258.808905	1903.392627	11.87	 0.39	14.54	301.56488	 44.45717	 58.6	0.137	i30559	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416258.832453	1903.392692	11.97	 0.34	14.14	301.56502	 44.45701	-76.0	0.141	i30561	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416259.815569	1903.395385	12.16	 0.23	13.45	301.56498	 44.45704	 28.6	0.323	i30568	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416266.788455	1903.414489	12.07	 0.30	13.10	301.56489	 44.45696	 15.6	0.407	i30604	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416267.716509	1903.417032	11.95	 0.32	14.23	301.56481	 44.45721	 50.6	0.222	i30606	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416267.819703	1903.417314	12.05	 0.31	13.13	301.56457	 44.45715	 76.7	0.267	i30608	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416289.716873	1903.477307	10.84	 0.16	11.80	301.56098	 44.45634	 -3.9	0.224	ac03730	164	100663296	1357787139	384	0.000700	25,26	0,1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416299.596743	1903.504375	12.03	 0.41	14.18	301.56453	 44.45727	 79.7	0.187	i30644	164	128	1353658368	657	0.000700	7	12,13,16,17,18,19,21,23,28,30	0,4,7,9
K8462852	2416299.786507	1903.504895	12.00	 0.32	14.01	301.56500	 44.45734	 86.6	0.218	i30647	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416309.675102	1903.531987	12.28	 0.37	12.53	301.56350	 44.45847	 82.6	0.360	am02115	164	8320	1357787136	385	0.000700	7,13	12,13,17,18,19,21,22,23,28,30	0,7,8
K8462852	2416321.726243	1903.565003	11.93	 0.29	15.68	301.56476	 44.45707	 82.6	0.106	i30672	164	128	1357855744	593	0.000700	7	10,11,12,13,16,17,18,19,21,22,23,28,30	0,4,6,9
K8462852	2416321.772990	1903.565131	11.87	 0.32	15.95	301.56498	 44.45730	 -4.0	0.148	i30673	164	128	1357855744	593	0.000700	7	10,11,12,13,16,17,18,19,21,22,23,28,30	0,4,6,9
K8462852	2416321.807965	1903.565227	12.05	 0.29	14.75	301.56463	 44.45702	 77.9	0.106	i30675	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416321.853327	1903.565352	11.98	 0.27	14.28	301.56477	 44.45713	 72.3	0.189	i30677	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416340.785673	1903.617221	11.91	 0.33	14.30	301.56457	 44.45707	 65.7	0.215	i30706	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416340.817529	1903.617308	11.81	 0.31	14.46	301.56486	 44.45718	 82.1	0.130	i30707	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416340.848694	1903.617394	11.98	 0.29	14.22	301.56476	 44.45724	 81.3	0.308	i30708	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416340.869124	1903.617450	12.06	 0.34	12.42	301.56492	 44.45741	-84.9	0.205	i30709	164	8320	1357787136	641	0.000700	7,13	12,13,17,18,19,21,22,23,28,30	0,7,9
K8462852	2416342.641356	1903.622305	12.09	 0.32	13.34	301.56478	 44.45767	 33.3	0.177	i30721	164	128	1357852672	641	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,7,9
K8462852	2416342.710264	1903.622494	12.10	 0.23	13.93	301.56490	 44.45702	-57.4	0.159	i30724	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416345.560095	1903.630302	11.90	 0.41	14.17	301.56466	 44.45725	 -0.4	0.259	i30738	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416345.601648	1903.630415	11.93	 0.30	15.19	301.56484	 44.45722	 82.2	0.072	i30740	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416345.674711	1903.630616	11.93	 0.31	14.24	301.56470	 44.45728	 72.5	0.167	i30743	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416345.802140	1903.630965	12.08	 0.32	14.21	301.56493	 44.45726	 71.0	0.230	i30746	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416354.641423	1903.655182	11.96	 0.32	15.20	301.56462	 44.45711	 64.9	0.247	i30779	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416354.727990	1903.655419	11.89	 0.25	14.73	301.56502	 44.45714	-37.0	0.092	i30782	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416354.774738	1903.655547	12.06	 0.27	14.06	301.56478	 44.45726	 67.8	0.165	i30785	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416366.542002	1903.687786	12.10	 0.52	12.51	301.56428	 44.45661	 56.2	0.285	ac03906	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416370.540003	1903.698740	11.89	 0.30	14.20	301.56493	 44.45699	 -3.4	0.040	i30863	164	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416370.631417	1903.698990	12.06	 0.30	13.84	301.56498	 44.45700	 73.8	0.174	i30867	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416372.784848	1903.704890	11.91	 0.30	14.14	301.56493	 44.45744	 60.3	0.220	i30891	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416372.810471	1903.704960	11.93	 0.32	13.36	301.56523	 44.45712	-78.7	0.092	i30893	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416372.834364	1903.705026	12.28	 0.19	13.01	301.56492	 44.45717	  5.7	0.182	i30895	164	1073774720	1089351680	657	0.000700	7,15,30	12,13,17,18,19,21,22,23,30	0,4,7,9
K8462852	2416373.742619	1903.707514	12.23	 0.44	13.09	301.56456	 44.45680	 60.9	0.196	i30901	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416373.779669	1903.707616	12.12	 0.29	13.41	301.56441	 44.45698	 36.8	0.258	i30902	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416380.763491	1903.726749	12.19	 0.34	13.17	301.56479	 44.45685	 43.1	0.333	i30923	164	128	1357852672	641	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,7,9
K8462852	2416382.643705	1903.731901	12.22	 0.39	12.40	301.56520	 44.45698	-33.4	0.185	ac03980	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416387.543331	1903.745324	12.03	 0.39	14.43	301.56514	 44.45696	 40.0	0.118	i30961	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416387.575880	1903.745413	12.04	 0.13	14.29	301.56514	 44.45685	 22.5	0.087	i30962	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416387.602888	1903.745487	12.14	 0.29	13.30	301.56495	 44.45705	 53.5	0.302	i30963	164	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416387.765979	1903.745934	12.51	 0.30	13.29	301.56739	 44.45671	-80.4	0.151	i30968	96	109052032	1357787139	656	0.000700	7,23,25,26	0,1,12,13,17,18,19,21,22,23,28,30	4,7,9
K8462852	2416402.546151	1903.786428	11.94	 0.20	15.85	301.56494	 44.45716	 83.3	0.047	i30987	96	128	1357855744	593	0.000700	7	10,11,12,13,16,17,18,19,21,22,23,28,30	0,4,6,9
K8462852	2416402.635140	1903.786672	12.16	 0.42	12.36	301.56595	 44.45791	-52.5	0.191	ac04040	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416409.625088	1903.805822	12.84	 0.67	12.86	301.56226	 44.45646	-72.7	0.267	ac04077	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416415.573818	1903.822120	12.42	 0.34	13.32	301.56420	 44.45643	-88.3	0.278	ac04111	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2416416.492443	1903.824637	12.32	 0.34	13.03	301.56349	 44.45697	  1.5	0.172	ac04116	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2416418.576573	1903.830347	12.07	 0.28	13.32	301.56493	 44.45699	-44.7	0.128	i31102	96	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416418.616046	1903.830455	12.07	 0.27	13.14	301.56480	 44.45713	-88.3	0.153	i31103	96	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416418.693955	1903.830668	12.10	99.00	12.59	301.56520	 44.45698	 62.3	0.141	i31104	96	12416	1357787138	657	0.000700	7,12,13	1,12,13,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416426.481996	1903.852005	11.91	 0.25	12.33	301.56518	 44.45641	 13.0	0.028	ac04171	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416428.575126	1903.857740	12.15	 2.35	12.17	301.56866	 44.45529	-40.0	0.361	ac04186	164	12288	1357787136	384	0.000700	12,13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416433.471906	1903.871156	12.23	 0.35	12.67	301.56574	 44.45695	-76.7	0.311	ac04209	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416444.453826	1903.901243	12.20	 0.67	12.65	301.56566	 44.45573	 70.5	0.570	ac04256	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416444.497801	1903.901364	12.23	 0.40	13.01	301.56344	 44.45717	-74.4	0.128	ac04257	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2416456.556951	1903.934403	12.52	99.00	12.67	301.56491	 44.45587	 75.7	0.484	i31232	96	8401024	1357787139	657	0.000700	7,12,13,23	0,1,12,13,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416460.449599	1903.945067	11.50	 2.77	11.70	301.56464	 44.45766	-74.9	0.515	ac04341	164	33566720	1357787138	384	0.000700	12,13,25	1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416462.520926	1903.950742	12.46	 0.36	13.26	301.56417	 44.45721	-84.0	0.363	ac04354	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2416463.459636	1903.953314	12.01	 0.26	13.37	301.56502	 44.45712	 80.4	0.154	i31270	96	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416463.514346	1903.953464	11.96	 0.18	13.84	301.56501	 44.45713	 42.0	0.142	i31271	96	128	1357854720	529	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,4,9
K8462852	2416463.533044	1903.953515	12.20	 0.22	13.80	301.56476	 44.45723	 60.9	0.282	i31272	96	128	1357852672	657	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416477.445126	1903.991630	12.53	 0.30	13.10	301.56579	 44.45910	 34.7	0.175	i31354	164	8388736	1357787139	657	0.000700	7,23	0,1,12,13,17,18,19,21,22,23,28,30	0,4,7,9
K8462852	2416607.736511	1904.347641	11.92	 0.27	13.13	301.56391	 44.45743	-47.2	0.179	i31695	96	128	1357854720	513	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,9
K8462852	2416617.795197	1904.375123	11.86	 3.68	11.98	301.56110	 44.45605	-61.9	0.564	ac04913	164	12288	1357787136	384	0.000700	12,13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416664.744918	1904.503401	12.26	 0.42	12.34	301.56851	 44.45885	 -7.8	0.379	ac05033	164	8192	1357787138	384	0.000700	13	1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416732.589912	1904.688770	11.57	 0.27	12.14	301.56071	 44.45772	-14.1	0.381	am03023	164	100663424	1357789187	257	0.000700	7,25,26	0,1,11,12,13,17,18,19,21,22,23,28,30	0,8
K8462852	2416754.576914	1904.748844	11.53	 0.14	11.89	301.56948	 44.45369	  0.9	0.406	ac05303	164	8396800	1357787136	384	0.000700	13,23	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2416760.821876	1904.765907	12.13	 0.62	13.37	301.56597	 44.45687	-37.4	0.103	am03119	164	1073741824	1357330433	256	0.000700	30	0,11,12,13,16,17,18,21,22,23,28,30	8
K8462852	2416761.593912	1904.768016	12.39	 2.19	12.51	301.56478	 44.45188	 69.9	0.305	ac05345	164	8400896	1357787139	384	0.000700	12,13,23	0,1,12,13,17,18,19,21,22,23,28,30	7,8
